,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
378,negative,negative,TRUE,"SURPRISE! Regeringen lyver hurtigere end en hest kan rende. IGEN! Den ""gode politiske håndværker"" viser endnu engang hvor bagvendt hans hænder er skruet på. Politikere kan man ikke stole på, slet ikke højrefløjens egopræsident.",[ 4.2745047 -1.5397048 -1.5294473],[0.99403524 0.00296704 0.00299763]
379,neutral,negative,MISS,"Virkelig? Gå lige ind i din nærmeste kirke, tag et billede af Jesus-figur og læg det op her. Så skal vi se om det ikke er en hvid person.",[-2.9416854  3.9815166 -1.2728513],[9.7859558e-04 9.9382895e-01 5.1924069e-03]
380,negative,negative,TRUE,vi kan da ikke beholde som den vissionære for dette land! Problemet er Mette ikke er væsentlig anderledes.,[ 4.2065005 -1.5765703 -1.5445436],[0.9937802  0.00306009 0.00315968]
381,negative,negative,TRUE,Gid staten havde samme sanktionsmuligheder som #dbu og kunne uddele femcifrede bøder for hver eneste homofobiske tilråb som klovnekongen #rasmuspaludan kom med i offentligheden. Så kunne vi hurtigt ruinere ham og få stoppet mobberen over dem alle #stopmobning #fuckracisme #dkpol,[ 4.3424945 -1.560896  -1.5727746],[0.99460125 0.00271543 0.00268337]
382,positive,positive,TRUE,"Robert Smith teaser flere detaljer om nyt The Cure-album: »Det er fucking fantastisk«

Roskilde Festivaler-hovednavnet The Cure fik i weekenden en hæder af de helt store, da de blev tildelt en plads i ’Rock &amp; Roll Hall of Fame’, og frontmand Robert Smith…",[-1.8716979 -3.578242   3.422271 ],[4.9921689e-03 9.0603856e-04 9.9410182e-01]
383,negative,negative,TRUE,"Dårligt Photoshop-arbejde. Håret er ikke fritlagt ordentligt, så der er grimme hvide pletter langs hele kanten. Desuden har I ikke valgt et billede hvor han ser sur ud, så hele forsøget på at få ham til at ligne en vampyr falder igennem Det bliver kun til et 4-tal. #fv19",[ 4.3332543 -1.5597882 -1.5860795],[0.9945839  0.00274363 0.00267244]
384,positive,positive,TRUE,I dag har samlet flertal mod salg af kritisk infrastruktur og for stop til støtte til atomkraft. Måske jeg skulle gå på ferie lidt oftere... #dkgreen #dkpol,[-0.01713176 -1.0062277   0.2091101 ],[0.38083753 0.14163832 0.47752413]
385,negative,negative,TRUE,"Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",[ 4.299716  -1.5746951 -1.5961348],[0.9944694  0.00279491 0.00273562]
386,neutral,neutral,TRUE,"Spar rejseforsikringen, det er trods alt kun meget få der rammes af sygdom og ulykker på ferien #dkpol #dkmedier",[-3.166858   4.900986  -1.5322472],[3.1285736e-04 9.9808300e-01 1.6041646e-03]
387,positive,negative,MISS,Ny betalingsring om Kbh ;-),[-2.905905  -1.1708142  2.0306256],[0.0068514  0.03884361 0.954305  ]
388,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 4.2621655 -1.5398451 -1.5504686],[0.99402493 0.00300342 0.00297168]
389,negative,positive,MISS,"Ny udstilling i Aalborg Zoo: - Det skal gerne skræmme børnene Aalborg Zoo åbnede i weekenden op for en udstilling med dinosaurer. Det skal fascinere og skræmme, men Sophus på fem år er en hård negl.",[ 3.3266094   0.31369412 -0.9524183 ],[0.9407299  0.04623518 0.01303487]
390,positive,positive,TRUE,"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",[-1.9172875 -3.4892097  3.3238926],[0.00526037 0.00109229 0.9936473 ]
391,positive,neutral,MISS,"Kære @USER, og - som det kan ses, så er der forsat en STOR opgave at løse i kampen mod #homofobi, alene i top 6 i #sldk, når kun halvdelen af klubberne i mesterskabsspillet bar 🏳️‍🌈 armbånd i den netop overstået spillerunde … #pladstilalle 🏳️‍🌈",[-1.900469  -3.4087546  3.330584 ],[0.00531319 0.00117575 0.993511  ]
392,neutral,positive,MISS,"Kan berolige dig med, at det altid er Talisker-sæson her",[-3.1986842   3.2309463  -0.47429898],[0.00157185 0.9744621  0.0239661 ]
393,negative,negative,TRUE,"Jeg bliver så træt. Jeg gider egentlig ikke være en af dem der kører rundt i fortiden, men Serie A og Juventus gør det ufatteligt svært at lade være. Det er en skandale.",[ 4.232707  -1.4232669 -1.7005202],[0.9938911  0.00347521 0.00263373]
394,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 3.3236532  0.769994  -1.6876309],[0.9221189  0.07173759 0.00614347]
395,positive,positive,TRUE,Det er så spot on som noget kan være,[-1.7483798 -3.7042212  3.461487 ],[5.428553e-03 7.678438e-04 9.938036e-01]
396,neutral,neutral,TRUE,Det kan du godt regne med. Vi kan maks beklage.,[ 0.6737759  3.6486132 -1.9266422],[0.04840111 0.94800544 0.00359342]
397,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-1.8204252 -3.5903964  3.3679001],[5.5451244e-03 9.4454468e-04 9.9351031e-01]
398,positive,negative,MISS,"Kommentar fra Bjarke Oxlund: Brugen af nedsættende ord om homoseksuelle er en del af sportens jargon, og det skal der laves om på! [LINK]
#lgbtidk #dkpol #fodboldforalle",[-2.5198617 -1.3143198  2.1937366],[0.00863625 0.02883269 0.96253103]
399,neutral,neutral,TRUE,"(2. Runde) i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til 
+5 point til 
+4 point til 
+5 point til 
+4 point til",[-2.4357593  5.132984  -1.8155107],[5.1557954e-04 9.9852580e-01 9.5866370e-04]
400,neutral,positive,MISS,"Sen udligning af Millwall mod Sheff U, og det betyder at Leeds kan gå 3 points foran, hvis de vinder Yorkshireopgøret mod Sheff W. Gad vide om Sheff W vil hjælpe bysbørnene her?
Og Ipswich er i 3. division 👍",[-0.5345905  2.481126  -1.5649102],[0.04595461 0.9376445  0.01640087]
401,positive,positive,TRUE,Møde for sommerhusejere: Begejstring i turistbranchen #sydfyn #fynsamtsavis,[-3.4296732  -0.26035622  1.7902708 ],[0.00476838 0.11344551 0.88178617]
402,neutral,positive,MISS,Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen,[-2.7810187   0.69451314  0.3698155 ],[0.01764585 0.5702258  0.41212833]
403,neutral,positive,MISS,Opkøb trækker Royal Unibrew op i første kvartal,[-3.4236557   3.4589934  -0.69437015],[0.00100854 0.9835386  0.01545285]
404,neutral,negative,MISS,“Forklædt” Fisker så #biffck på #Sydsiden: #sldk,[-2.4144099   1.2018731  -0.00751429],[0.0202846 0.7545675 0.2251479]
405,neutral,neutral,TRUE,Liveblog: Har Hobro en chance mod FC Midtjylland?,[-1.6479719  5.631483  -2.2568915],[6.8882783e-04 9.9893659e-01 3.7467998e-04]
406,negative,negative,TRUE,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[ 4.2105417 -1.4517529 -1.6792966],[0.9937967  0.00345298 0.00275026]
407,neutral,negative,MISS,"Point - men suspendering - tid på bænken - er IMO kun en fordel for den suspenderede. 
Lidt som at udsætte brexit, men igen - det er bare min mening.",[ 0.13303298  4.643877   -2.576882  ],[1.0861874e-02 9.8841536e-01 7.2277605e-04]
408,positive,negative,MISS,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",[-0.9999055 -3.6280813  3.0496514],[0.01711033 0.00123554 0.98165417]
409,negative,negative,TRUE,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[ 4.231134  -1.5160424 -1.7643974],[0.9943505  0.00317375 0.00247579]
410,neutral,neutral,TRUE,"Det er en spændende debat hvornår troværdighed og tillid er 'høj nok'. Men det er et faktum, og for perspektivets skyld væsentligt at huske, at tilliden til medierne i Danmark er høj sammenlignet med andre lande (Reuters Institute Digital News Report) #dkmedier",[-1.7507128  5.263978  -2.043375 ],[8.9717575e-04 9.9843329e-01 6.6953915e-04]
411,negative,neutral,MISS,"Det er et brud på karmaloven at referere til Onkel Dannys Plads.
[LINK]
[LINK]",[ 4.331026  -1.2155534 -1.9614094],[0.9942819  0.00387847 0.00183967]
412,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 3.6815429 -0.6864418 -1.2435768],[0.98045117 0.01242895 0.0071199 ]
413,negative,negative,TRUE,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[ 1.8099365  1.5711768 -1.4904921],[0.5481039  0.4316889  0.02020715]
414,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år #lokalavisen #nyheder,[-2.9678752  4.6840367 -1.595345 ],[4.7402110e-04 9.9765575e-01 1.8701648e-03]
415,neutral,neutral,TRUE,"Så er der anden runde af præsidentvalg i Ukraine i dag. Komikeren Zelenskiy ser ud til at vinde ifølge meningsmålingerne. Det er dog stadig uklart, præcist hvad hans politik er - også efter debatten med den nuværende præsident sidste fredag.",[ 0.9814248  3.5325992 -2.331181 ],[0.07215749 0.9252144  0.00262806]
416,positive,positive,TRUE,"Vi starter i denne månede en kampagne imod solariet og dens mange bivirkninger, da vi ved at det er en meget hyppig grund til kræftarter såsom hudkræft og modermærkekræft.
vær venlig at del, for at sprede budskabet og hjælpe dine med mennesker",[-2.6343114 -1.9965386  2.7473207],[0.0045399  0.00859068 0.9868694 ]
417,neutral,negative,MISS,"Gælder det også miljøkrav, så færre vil dø af forureningen fra dem?
#GroentValg",[-1.4797424  4.8692274 -1.7316267],[0.00174313 0.99690187 0.001355  ]
418,negative,negative,TRUE,På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,[ 4.168808  -1.1377409 -1.8670776],[0.9927033  0.00492283 0.00237393]
419,negative,negative,TRUE,"Til alle, der afviste, at DF's succes og andre partiers mainstreaming af DF's politik var en glidebane mod mere ekstreme synspunkters gennembrud:

Nye Borgerlige 
Rasmus Paludan.

#dkpol",[ 2.90365    0.5659543 -1.4211142],[0.90107423 0.0869986  0.01192722]
420,negative,negative,TRUE,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",[ 4.2634797 -1.5329872 -1.5825851],[0.99410534 0.00302036 0.00287421]
421,positive,positive,TRUE,RT @USER: Én ting: Wuhu!! Tillykke🇩🇰🇩🇰🇩🇰💪🏻💪🏻💪🏻😊😊😊,[-1.8016444 -3.5574815  3.3683488],[5.6469599e-03 9.7558345e-04 9.9337751e-01]
422,positive,positive,TRUE,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹",[-1.8941205 -3.4376974  3.3299217],[0.00535055 0.00114296 0.99350643]
423,negative,neutral,MISS,Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,[ 4.217751  -1.524039  -1.7427838],[0.9942458  0.00319055 0.00256369]
424,positive,positive,TRUE,"Kære og vennerne i @USER. Jeg håber, at I har et dejligt landsmøde. Glæder mig til valgkamp og mange andre vigtige projekter sammen med jer❤️💚 #dkpol",[-1.9106565 -3.5290556  3.3582668],[0.00511758 0.00101438 0.99386805]
425,negative,negative,TRUE,"Og du har ikke et sagligt, veldokumenteret svar på Andreas’ spørgsmål tænker jeg?",[ 4.270065  -1.5314884 -1.6800344],[0.99440306 0.00300594 0.002591  ]
426,negative,negative,TRUE,"Med @USER's sundhedsreform-aftale i dag, kan man godt tillade sig at genoplive dette gamle debatindlæg. 

Nærhedsfonden er fortsat gamle penge og tvivlsomme besparelser. Intet nyt under solen der #dkpol #dkøko",[ 4.2532635 -1.6029243 -1.5502285],[0.9941553  0.00284541 0.00299937]
427,positive,positive,TRUE,"Tørke og uendelig solskin er godt til at solbadning, men knap så godt til at dyrke afgrøder på marken. Alt i alt et tilfredsstillende år på trods. Danish Agro årsregnskab #landbrug #dkbiz #danishagro
[LINK]",[-2.0021386 -3.334885   3.3653786],[0.00463835 0.00122337 0.99413824]
428,positive,positive,TRUE,Hahahaaaaa. Jeg ELSKER at du bare gættede det.,[-1.8174508 -3.5869167  3.405744 ],[5.3562890e-03 9.1284054e-04 9.9373090e-01]
429,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-1.9907895  5.5975285 -2.2224803],[5.0587277e-04 9.9909294e-01 4.0125387e-04]
430,neutral,neutral,TRUE,Præcis. Se opfølgende Tweet fra mig,[-3.225854    0.5967092   0.56817824],[0.01097015 0.5015689  0.48746088]
431,positive,positive,TRUE,Der røg den fredag aften :-) tak,[-1.8279102 -3.605772   3.407425 ],[5.2920952e-03 8.9435960e-04 9.9381351e-01]
432,neutral,positive,MISS,BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver.,[-3.3029897  4.2723355 -1.070595 ],[5.1025196e-04 9.9473310e-01 4.7566504e-03]
433,neutral,neutral,TRUE,"⛹ Der er i dag følgende antal #basketball kampe, der vises direkte:

📺 2 på TV
💻 0 via Live Stream
#TV #dksport #dkbold #nbadk #nba

🔗",[-2.2471511  5.800321  -2.0877717],[3.1968745e-04 9.9930537e-01 3.7492375e-04]
434,neutral,neutral,TRUE,"📅 Der bliver i dag sendt følgende kamp fra på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗",[-2.4124296  5.841954  -2.1670365],[2.5996167e-04 9.9940777e-01 3.3226304e-04]
435,positive,positive,TRUE,"#esportdk har virkelig vundet en plads i danskernes hjerter. Forhåbentlig betyder det, at vi ser flere piger/kvinder i sporten fremadrettet. 
Vores ligapartnere fra har taget en snak med Hedensted Esport, hvor de har gang i processen. 
Læs med:
[LINK]🙋‍♀️🤞",[-1.9947054 -3.4573767  3.402783 ],[0.00450283 0.00104293 0.9944542 ]
436,negative,negative,TRUE,"Det er sjovt at 'udfra det vi ved', så må du i det ene tilfælde holde dig til myndighedernes definition, hvor du i det andet tilfælde (fordi det ikke passer ind i din dagsorden) vil det stik modsatte, nemlig underkende deres definition. Det *er* at modsige sig selv, Søren.",[ 4.2973676 -1.5193231 -1.5858557],[0.9942697  0.00296038 0.00276983]
437,negative,negative,TRUE,"""Syge og deres pårørende er ikke sikret en stemme,"" siger dir. i Danske Patienter om patientrådene i #sundhedsreform. @USER, fm. f. @USER: ""Ikke længere garanti for, at folk med komplekse behov bliver hørt."" #sundpol #dkpol
[LINK]",[ 4.037974  -0.9616822 -1.6184536],[0.9898685  0.00667197 0.00345957]
438,neutral,negative,MISS,"Under Evt: “Vi skal lige drøfte, om det er ok at bruge fælleshaveredskaber uden at gøre dem rene bagefter”.",[-2.0973442  5.3018875 -2.0892434],[6.1097194e-04 9.9877304e-01 6.1594148e-04]
439,negative,negative,TRUE,"Ligesom din tolkning er bekvæm..
Det er hårdt at skulle se i øjnene, at dem vi troede skulle passe på os, gør det modsatte. Det er børnelærdom at poliet beskytter os, derfor svært at tro når de ikke gør.",[ 4.2678094 -1.5531522 -1.5729083],[0.99416274 0.00294745 0.00288979]
440,positive,positive,TRUE,"#BrøndbyLydLive 

Bs til der endnu ikke er udsolgt i Esbjerg på torsdag. Det er helligdag og de fleste har fri om fredagen.

Bå. Stemningen i torsdags. Lad det blive endnu vildere i dag.

Fisker: dejligt du holder din jyske accent herover i hovedstaden🙂",[-1.6180614 -3.6142042  3.3481445],[6.914799e-03 9.394329e-04 9.921457e-01]
441,positive,positive,TRUE,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",[-1.8492653 -3.6005006  3.399021 ],[5.2242912e-03 9.0672518e-04 9.9386901e-01]
442,positive,positive,TRUE,Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,[-2.6214519 -2.438828   2.910945 ],[0.00392235 0.00470824 0.9913694 ]
443,negative,negative,TRUE,"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",[ 4.3202386 -1.5606058 -1.6250106],[0.9946185  0.0027774  0.00260416]
444,negative,negative,TRUE,Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,[ 4.253818  -1.554556  -1.5152979],[0.99391246 0.00298403 0.00310351]
445,negative,negative,TRUE,"Hvor er det vildt, at det kan lade sig gøre! Nul skat er ikke ok, Amazon (og alle jer andre). Ikke et firma-mindset, jeg bryder mig om. #Amazon #ComingSoontoDK",[ 4.276497  -1.5276414 -1.5269343],[0.99400395 0.00299697 0.00299909]
446,negative,negative,TRUE,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",[ 4.2928433 -1.5681627 -1.5618136],[0.9943176  0.00283219 0.00285023]
447,neutral,neutral,TRUE,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",[-0.2679464  4.4208    -2.1362374],[0.00910157 0.98949325 0.00140517]
448,neutral,negative,MISS,Gad vide hvem der står bag den donation... #dkpol #FuskOgHumbug,[-2.099559   4.0845275 -1.5013256],[0.00205007 0.9942211  0.00372887]
449,negative,negative,TRUE,"Så hvis Allan K har haft adgang til AGFs data hele tiden, fordi han lige synes han skulle tage alt det med sig, så er det bare fjong?? Hvis det ovenikøbet er AGFs ejede konti, og en AaB-medarbejder bruger dem til at fremme AaBs virke, så er det da næsten AaB der begår spionage!?",[ 4.3139014 -1.5152693 -1.597012 ],[0.9943815  0.00292399 0.00269449]
450,positive,positive,TRUE,"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",[-1.966918  -3.1671445  3.2712693],[0.00527344 0.00158797 0.9931386 ]
451,neutral,neutral,TRUE,Er det ikke noget med at fly kun må starte og lande fra baner der ligger i computeren?,[-1.3141353  5.487112  -2.2210336],[1.1106521e-03 9.9844092e-01 4.4845336e-04]
452,neutral,neutral,TRUE,Læser det rigtigt. Pointen er at hold kan overpræstere 1-2 sæsoner. Men ikke over tid. Helsingør ligger i dag hvor de skal økonomisk set,[-1.2269506  4.298325  -1.8209565],[0.00396028 0.9938532  0.00218651]
453,neutral,neutral,TRUE,Pandaanlæg skal indvies med en panda-symfoni til en million kroner,[-2.898146   5.316748  -1.9025044],[2.7032202e-04 9.9899811e-01 7.3161582e-04]
454,neutral,neutral,TRUE,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",[-2.4095087  4.803346  -1.4164206],[7.3504570e-04 9.9728060e-01 1.9842987e-03]
455,negative,neutral,MISS,"Ingen af delene er reelt væsentlige. Sagen er, at udenlandske investeringsfonde der alene har kapital, indtjening, finans og den slags fattige tanker, ikke skal overtage noget som helst kritisk infrastruktur her i landet. Det andet kan der arbejdes på.",[ 4.224338  -1.4648918 -1.821908 ],[0.99428385 0.00336286 0.0023532 ]
456,neutral,positive,MISS,"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",[-1.8943667  4.623877  -1.7189869],[0.0014715  0.99677485 0.00175358]
457,negative,negative,TRUE,"Der er ingen grænser for hvad Radikale, DFH, Røde Kors og resten af 'flygtningelobbyen' gør i denne sag for at presse regeringen til at acceptere illegale indvandrere. At det går ud over børnene er trist, men det er jo forældrene, der ikke ønsker at rejse ud frivilligt.",[ 4.2897806 -1.556627  -1.5730492],[0.9942993  0.00287379 0.00282698]
458,negative,negative,TRUE,"Tak til DF, for at indvie mig i den ædle kunst, at få penge til noget der ikke er behov for. 

Jeg: Kone, jeg vil have ny bil. Den koster kr. 377.000,-. 

Kone: Det får du ikke. 

Jeg: Nå, men så nøjes jeg med nye fælge til kr. 80.000,-",[ 3.661477  -0.9309934 -1.2243464],[0.98262656 0.00995185 0.00742168]
459,negative,negative,TRUE,"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",[ 4.264988  -1.5468755 -1.5432465],[0.99404114 0.00297402 0.00298483]
460,negative,negative,TRUE,"Som så ofte før, smykker regeringen sig med lånte fjer, når de forsøger at tage æren for den gode beslutning at lave et fælles lægevagtnummer. Men det er selvfølgelig heller ikke en god historie for dem, at det faktisk var regionernes aftale allerede. #dkpol #sundpol",[ 4.2796073 -1.5505077 -1.5501328],[0.9941577  0.00292058 0.00292167]
461,neutral,neutral,TRUE,Mere om at sætte lighedstegn mellem alderdom og dårlig opførsel ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩ #alderdom #Ghita,[-2.435412    4.165351   -0.78430927],[0.00134795 0.9916256  0.00702648]
462,positive,positive,TRUE,"Da vi fik ham tilbudt sidste år til 7mil (mener jeg det var) det er jo ingenting for en målmand med hans kvaliteter.. det koster at blive mestre..! Min holdning er bare, klasse keeper..!",[-1.6336637 -3.662613   3.37689  ],[6.6172932e-03 8.6999894e-04 9.9251270e-01]
463,neutral,neutral,TRUE,RT @USER: Godt spørgsmål 😲,[-3.5195003  4.162529  -0.853805 ],[4.5779278e-04 9.9296016e-01 6.5821181e-03]
464,positive,positive,TRUE,"Jeg elsker at se hvordan LA bruger den taxalovgivning, de selv har implementeret til at argumentere til fordel for Uber. 
I takt med at Konservative har tabt pusten, er det sgu dejligt at hvordan godsejermetaliteten stadig trives.",[-1.0670601 -3.6949282  2.9890666],[0.01700032 0.00122797 0.9817717 ]
465,negative,negative,TRUE,"Verden er styret af Big Oil, Bog Pharma, Big Military og Big Banks, og hvis du er i tvivl om det, så også gælder det også Danmark, 

Nu senest hvis der skulle være nogen tvivl så har samtlige partier i Folketinget inklusive...",[ 2.0841837  1.5682493 -1.2125882],[0.6120157  0.3653382  0.02264606]
466,negative,negative,TRUE,"Jeg må desværre melde mig enig med PM i denne her sag. Vi er simpelthen for dårlige til at hjælpe de der bliver syge af deres arbejde. Rent samfundsøkonomisk hænger det også dårligt sammen, at man ikke hjælper de syge og sender dem gennem et voksenbobningssystem.#sygdomssystem",[ 4.0938077 -1.6478972 -1.6122558],[0.9935075  0.00318846 0.00330415]
467,positive,positive,TRUE,Det er en del af planen:),[-2.4978895 -2.4413896  2.9118779],[0.00443188 0.00468949 0.99087864]
468,negative,negative,TRUE,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",[ 4.2016907 -1.5400748 -1.537559 ],[0.9936147  0.00318861 0.00319664]
469,negative,negative,TRUE,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",[ 4.181888  -1.5910264 -1.5566931],[0.9937098  0.00309111 0.00319908]
470,neutral,neutral,TRUE,Aarestrup. Og Suzanne Brøgger.,[-1.7173933  5.3210316 -2.1964283],[8.7626249e-04 9.9858105e-01 5.4274022e-04]
471,negative,negative,TRUE,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",[ 4.2128654 -1.5133208 -1.5380573],[0.99360186 0.00323863 0.0031595 ]
472,neutral,neutral,TRUE,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[-2.3480988  5.24431   -1.9042847],[5.0361519e-04 9.9871147e-01 7.8495499e-04]
473,neutral,neutral,TRUE,Ja men akutklinikker er trods alt en vigtig del af et lokalt hospital.,[-3.3584373  3.3726695 -0.9478476],[0.00117617 0.98572063 0.01310319]
474,neutral,positive,MISS,"Siden 'Date mig nøgen' blev tilgængeligt på nettet, har Lene Stockholm fået flere henvendelser fra interesserede mænd. 💕

[LINK]",[-3.9239154   2.2422197   0.54890966],[0.00177008 0.8431639  0.15506607]
475,neutral,neutral,TRUE,"Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",[-3.1224895  4.6928563 -1.1851072],[4.0220661e-04 9.9680626e-01 2.7915388e-03]
476,negative,negative,TRUE,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",[ 4.0408773 -0.5098079 -1.683813 ],[0.9863643  0.01041597 0.00321985]
477,neutral,negative,MISS,Præcis... Det er jo FREDENS religion😏,[-2.6627688  4.34362   -1.0946884],[9.0134010e-04 9.9477452e-01 4.3241163e-03]
478,positive,positive,TRUE,"Ja selvfølgelig, men syntes egentlig heller ikke vi er for dyre. Overhovedet ikke hvis man ser på de hold som ligger op af os. Så syntes egentlig vi er rimelige. Var vi nok ikke efter NPF, men i det nye år. Os med vores gamle lineup",[-2.7855983 -0.5969288  1.7587458],[0.00961335 0.08578312 0.9046035 ]
479,positive,positive,TRUE,"Esporten tordner frem i idrætsforeningerne i DGI 💪 
Nye medlemstal viser 68 nye foreninger og 2807 nye medlemmer. Vi er glade for, at flere vil være en del af fællesskabet! 

#idrætspol #dkcivil #dkpol

[LINK]",[-1.9618992 -3.45755    3.3813872],[0.00475233 0.00106501 0.99418265]
480,neutral,neutral,TRUE,Region genindkalder 2600 til undersøgelse for tarmkræft,[-2.5617568  5.4924893 -2.1284487],[3.1749345e-04 9.9919289e-01 4.8968627e-04]
481,neutral,neutral,TRUE,"Er det fordi, det er for småt, og du ikke kan zoome?",[-1.8767263  5.479058  -2.304884 ],[6.3821289e-04 9.9894589e-01 4.1592878e-04]
482,negative,negative,TRUE,"I har nu 24 timer til at trække jeres forsøg på at stække den frie presse tilbage ellers dropper jeg mit medlemsskab, som jeg har haft siden altid. Det er ikke en trussel, for jeg forventer da egentlig bare, at I gør det...",[ 4.2517385 -1.5372536 -1.7007992],[0.99437153 0.00304384 0.00258461]
483,positive,positive,TRUE,"Han havde mange talenter med ind i livet,men lystfiskeriet var hans største favorit.",[-3.6282835  -0.07821713  1.4149143 ],[0.00524163 0.1824906  0.8122678 ]
