,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
389,negative,positive,MISS,"Ny udstilling i Aalborg Zoo: - Det skal gerne skræmme børnene Aalborg Zoo åbnede i weekenden op for en udstilling med dinosaurer. Det skal fascinere og skræmme, men Sophus på fem år er en hård negl.",[ 3.7859797  -0.17076166 -1.208771  ],[0.9747551  0.01864252 0.00660241]
390,positive,positive,TRUE,"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",[-1.9259878 -3.5749454  3.3832304],[4.916799e-03 9.452558e-04 9.941380e-01]
391,positive,neutral,MISS,"Kære @USER, og - som det kan ses, så er der forsat en STOR opgave at løse i kampen mod #homofobi, alene i top 6 i #sldk, når kun halvdelen af klubberne i mesterskabsspillet bar 🏳️‍🌈 armbånd i den netop overstået spillerunde … #pladstilalle 🏳️‍🌈",[-1.8756855 -3.5279653  3.390667 ],[5.1308428e-03 9.8313391e-04 9.9388605e-01]
392,neutral,positive,MISS,"Kan berolige dig med, at det altid er Talisker-sæson her",[-3.1891398  3.2736409 -0.5225612],[0.00152385 0.9765469  0.02192923]
393,negative,negative,TRUE,"Jeg bliver så træt. Jeg gider egentlig ikke være en af dem der kører rundt i fortiden, men Serie A og Juventus gør det ufatteligt svært at lade være. Det er en skandale.",[ 4.4274697 -1.5698537 -1.7637365],[0.99548775 0.00247418 0.00203812]
394,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 3.7569094  0.591316  -1.8041065],[0.95599186 0.04033244 0.00367566]
395,positive,positive,TRUE,Det er så spot on som noget kan være,[-1.7166283 -3.7519076  3.4779527],[5.5119735e-03 7.2010624e-04 9.9376798e-01]
396,neutral,neutral,TRUE,Det kan du godt regne med. Vi kan maks beklage.,[ 0.76910394  3.6340327  -1.9813604 ],[0.05372964 0.9428372  0.00343323]
397,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-1.8243796 -3.6458957  3.411552 ],[5.2891634e-03 8.5568248e-04 9.9385518e-01]
398,positive,negative,MISS,"Kommentar fra Bjarke Oxlund: Brugen af nedsættende ord om homoseksuelle er en del af sportens jargon, og det skal der laves om på! [LINK]
#lgbtidk #dkpol #fodboldforalle",[-2.430798  -1.3688934  2.027432 ],[0.01108323 0.03205129 0.9568655 ]
399,neutral,neutral,TRUE,"(2. Runde) i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til 
+5 point til 
+4 point til 
+5 point til 
+4 point til",[-2.5427082  5.2212286 -1.8562337],[4.2424272e-04 9.9873298e-01 8.4284291e-04]
400,neutral,positive,MISS,"Sen udligning af Millwall mod Sheff U, og det betyder at Leeds kan gå 3 points foran, hvis de vinder Yorkshireopgøret mod Sheff W. Gad vide om Sheff W vil hjælpe bysbørnene her?
Og Ipswich er i 3. division 👍",[-0.08886032  2.5282757  -1.6709673 ],[0.06710517 0.919102   0.0137929 ]
401,positive,positive,TRUE,Møde for sommerhusejere: Begejstring i turistbranchen #sydfyn #fynsamtsavis,[-3.427074   -0.28267092  1.7749474 ],[0.00485803 0.1127345  0.8824074 ]
402,neutral,positive,MISS,Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen,[-2.8062859   0.7523429   0.35350293],[0.01675585 0.58838207 0.3948621 ]
403,neutral,positive,MISS,Opkøb trækker Royal Unibrew op i første kvartal,[-3.4798768  3.5364861 -0.7663194],[8.8432356e-04 9.8577768e-01 1.3338111e-02]
404,neutral,negative,MISS,“Forklædt” Fisker så #biffck på #Sydsiden: #sldk,[-2.4361007   1.2961363  -0.00361775],[0.01846396 0.7712847  0.2102513 ]
405,neutral,neutral,TRUE,Liveblog: Har Hobro en chance mod FC Midtjylland?,[-1.7808509  5.735142  -2.295908 ],[5.4383627e-04 9.9913126e-01 3.2492410e-04]
406,negative,negative,TRUE,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[ 4.4118853 -1.5643343 -1.801223 ],[0.9954791  0.00252693 0.00199395]
407,neutral,negative,MISS,"Point - men suspendering - tid på bænken - er IMO kun en fordel for den suspenderede. 
Lidt som at udsætte brexit, men igen - det er bare min mening.",[ 0.3871617  4.570828  -2.676094 ],[1.5003148e-02 9.8429561e-01 7.0117641e-04]
408,positive,negative,MISS,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",[-0.6809491 -3.6177065  2.8604496],[0.028115   0.00149115 0.9703938 ]
409,negative,negative,TRUE,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[ 4.3997564 -1.6369325 -1.8511207],[0.99570036 0.00237918 0.00192047]
410,neutral,neutral,TRUE,"Det er en spændende debat hvornår troværdighed og tillid er 'høj nok'. Men det er et faktum, og for perspektivets skyld væsentligt at huske, at tilliden til medierne i Danmark er høj sammenlignet med andre lande (Reuters Institute Digital News Report) #dkmedier",[-1.8571342  5.365442  -2.1012776],[7.2897068e-04 9.9869990e-01 5.7105755e-04]
411,negative,neutral,MISS,"Det er et brud på karmaloven at referere til Onkel Dannys Plads.
[LINK]
[LINK]",[ 4.4644127 -1.3528743 -2.0085015],[0.9954999  0.00296228 0.00153777]
412,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 4.0776987 -0.9675827 -1.5688242],[0.99012893 0.00637608 0.00349493]
413,negative,negative,TRUE,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[ 2.1465528  1.2425135 -1.4613955],[0.6983055  0.28276536 0.01892925]
414,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år #lokalavisen #nyheder,[-3.0097814  4.7770767 -1.6482301],[4.1431200e-04 9.9796885e-01 1.6167458e-03]
415,neutral,neutral,TRUE,"Så er der anden runde af præsidentvalg i Ukraine i dag. Komikeren Zelenskiy ser ud til at vinde ifølge meningsmålingerne. Det er dog stadig uklart, præcist hvad hans politik er - også efter debatten med den nuværende præsident sidste fredag.",[ 0.99928766  3.5741403  -2.3865805 ],[0.07060536 0.92700475 0.00238987]
416,positive,positive,TRUE,"Vi starter i denne månede en kampagne imod solariet og dens mange bivirkninger, da vi ved at det er en meget hyppig grund til kræftarter såsom hudkræft og modermærkekræft.
vær venlig at del, for at sprede budskabet og hjælpe dine med mennesker",[-2.6403377 -2.0317783  2.7907674],[0.00432452 0.00794753 0.9877279 ]
417,neutral,negative,MISS,"Gælder det også miljøkrav, så færre vil dø af forureningen fra dem?
#GroentValg",[-1.2762933  4.866961  -1.8373326],[0.0021407  0.9966378  0.00122152]
418,negative,negative,TRUE,På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,[ 4.3930273 -1.3077978 -1.9328601],[0.99489367 0.00332613 0.00178024]
419,negative,negative,TRUE,"Til alle, der afviste, at DF's succes og andre partiers mainstreaming af DF's politik var en glidebane mod mere ekstreme synspunkters gennembrud:

Nye Borgerlige 
Rasmus Paludan.

#dkpol",[ 3.4241183   0.35534114 -1.6027522 ],[0.9496341  0.04413705 0.00622894]
420,negative,negative,TRUE,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",[ 4.452394  -1.6574392 -1.7467027],[0.9957659  0.00221152 0.00202266]
421,positive,positive,TRUE,RT @USER: Én ting: Wuhu!! Tillykke🇩🇰🇩🇰🇩🇰💪🏻💪🏻💪🏻😊😊😊,[-1.803716  -3.6255927  3.4181962],[5.3633708e-03 8.6737500e-04 9.9376923e-01]
422,positive,positive,TRUE,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹",[-1.8426859 -3.486016   3.3300653],[0.00563086 0.00108864 0.9932805 ]
423,negative,neutral,MISS,Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,[ 4.382116  -1.6162255 -1.819895 ],[0.99551195 0.00247172 0.00201626]
424,positive,positive,TRUE,"Kære og vennerne i @USER. Jeg håber, at I har et dejligt landsmøde. Glæder mig til valgkamp og mange andre vigtige projekter sammen med jer❤️💚 #dkpol",[-1.9160074 -3.6002445  3.4100857],[4.8351544e-03 8.9733693e-04 9.9426752e-01]
425,negative,negative,TRUE,"Og du har ikke et sagligt, veldokumenteret svar på Andreas’ spørgsmål tænker jeg?",[ 4.4252176 -1.6410077 -1.8122879],[0.9957436  0.00231004 0.00194641]
426,negative,negative,TRUE,"Med @USER's sundhedsreform-aftale i dag, kan man godt tillade sig at genoplive dette gamle debatindlæg. 

Nærhedsfonden er fortsat gamle penge og tvivlsomme besparelser. Intet nyt under solen der #dkpol #dkøko",[ 4.444544  -1.7271395 -1.7199969],[0.995827   0.00207901 0.00209391]
427,positive,positive,TRUE,"Tørke og uendelig solskin er godt til at solbadning, men knap så godt til at dyrke afgrøder på marken. Alt i alt et tilfredsstillende år på trods. Danish Agro årsregnskab #landbrug #dkbiz #danishagro
[LINK]",[-1.9789221 -3.4436495  3.423964 ],[0.00447873 0.00103522 0.99448603]
428,positive,positive,TRUE,Hahahaaaaa. Jeg ELSKER at du bare gættede det.,[-1.7999982 -3.645427   3.4427564],[5.253523e-03 8.298337e-04 9.939167e-01]
429,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-2.1357262  5.684596  -2.24178  ],[4.011864e-04 9.992380e-01 3.608174e-04]
430,neutral,neutral,TRUE,Præcis. Se opfølgende Tweet fra mig,[-3.2190683   0.6172709   0.56036556],[0.01097132 0.5085808  0.4804479 ]
431,positive,positive,TRUE,Der røg den fredag aften :-) tak,[-1.806033  -3.6683786  3.4411998],[5.2302629e-03 8.1230147e-04 9.9395740e-01]
432,neutral,positive,MISS,BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver.,[-3.337901   4.340496  -1.1086175],[4.6052254e-04 9.9525970e-01 4.2797299e-03]
433,neutral,neutral,TRUE,"⛹ Der er i dag følgende antal #basketball kampe, der vises direkte:

📺 2 på TV
💻 0 via Live Stream
#TV #dksport #dkbold #nbadk #nba

🔗",[-2.3902698  5.9042654 -2.112415 ],[2.4973397e-04 9.9942052e-01 3.2972210e-04]
434,neutral,neutral,TRUE,"📅 Der bliver i dag sendt følgende kamp fra på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗",[-2.5589793  5.902515  -2.1957529],[2.1134687e-04 9.9948466e-01 3.0390875e-04]
435,positive,positive,TRUE,"#esportdk har virkelig vundet en plads i danskernes hjerter. Forhåbentlig betyder det, at vi ser flere piger/kvinder i sporten fremadrettet. 
Vores ligapartnere fra har taget en snak med Hedensted Esport, hvor de har gang i processen. 
Læs med:
[LINK]🙋‍♀️🤞",[-1.9899035 -3.5357354  3.4477775],[4.3267268e-03 9.2217495e-04 9.9475116e-01]
436,negative,negative,TRUE,"Det er sjovt at 'udfra det vi ved', så må du i det ene tilfælde holde dig til myndighedernes definition, hvor du i det andet tilfælde (fordi det ikke passer ind i din dagsorden) vil det stik modsatte, nemlig underkende deres definition. Det *er* at modsige sig selv, Søren.",[ 4.4810634 -1.65207   -1.7699977],[0.9959186  0.00216092 0.00192054]
437,negative,negative,TRUE,"""Syge og deres pårørende er ikke sikret en stemme,"" siger dir. i Danske Patienter om patientrådene i #sundhedsreform. @USER, fm. f. @USER: ""Ikke længere garanti for, at folk med komplekse behov bliver hørt."" #sundpol #dkpol
[LINK]",[ 4.2756677 -1.175726  -1.8340045],[0.9935306  0.00426257 0.00220691]
438,neutral,negative,MISS,"Under Evt: “Vi skal lige drøfte, om det er ok at bruge fælleshaveredskaber uden at gøre dem rene bagefter”.",[-2.17937    5.40165   -2.1420016],[5.0951116e-04 9.9896157e-01 5.2891090e-04]
439,negative,negative,TRUE,"Ligesom din tolkning er bekvæm..
Det er hårdt at skulle se i øjnene, at dem vi troede skulle passe på os, gør det modsatte. Det er børnelærdom at poliet beskytter os, derfor svært at tro når de ikke gør.",[ 4.4548225 -1.6804266 -1.7488328],[0.99583024 0.00215616 0.00201359]
440,positive,positive,TRUE,"#BrøndbyLydLive 

Bs til der endnu ikke er udsolgt i Esbjerg på torsdag. Det er helligdag og de fleste har fri om fredagen.

Bå. Stemningen i torsdags. Lad det blive endnu vildere i dag.

Fisker: dejligt du holder din jyske accent herover i hovedstaden🙂",[-1.5352634 -3.663373   3.333112 ],[7.6203006e-03 9.0728956e-04 9.9147242e-01]
441,positive,positive,TRUE,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",[-1.8477929 -3.6746874  3.4477239],[4.9850047e-03 8.0214982e-04 9.9421281e-01]
442,positive,positive,TRUE,Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,[-2.6319563 -2.4465427  2.9221237],[0.00383888 0.00462092 0.99154025]
443,negative,negative,TRUE,"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",[ 4.490816  -1.6817421 -1.7890004],[0.99605596 0.00207767 0.00186635]
444,negative,negative,TRUE,Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,[ 4.440004  -1.6823351 -1.6931136],[0.9956558  0.00218379 0.00216038]
445,negative,negative,TRUE,"Hvor er det vildt, at det kan lade sig gøre! Nul skat er ikke ok, Amazon (og alle jer andre). Ikke et firma-mindset, jeg bryder mig om. #Amazon #ComingSoontoDK",[ 4.4631567 -1.6507126 -1.6953664],[0.99569136 0.00220244 0.00210626]
446,negative,negative,TRUE,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",[ 4.476865  -1.691139  -1.7357032],[0.99591726 0.00208686 0.0019959 ]
447,neutral,neutral,TRUE,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",[ 0.01311751  4.403411   -2.297359  ],[0.01223042 0.9865562  0.00121343]
448,neutral,negative,MISS,Gad vide hvem der står bag den donation... #dkpol #FuskOgHumbug,[-2.0763361  4.1617126 -1.5274495],[0.00194329 0.99469215 0.00336447]
449,negative,negative,TRUE,"Så hvis Allan K har haft adgang til AGFs data hele tiden, fordi han lige synes han skulle tage alt det med sig, så er det bare fjong?? Hvis det ovenikøbet er AGFs ejede konti, og en AaB-medarbejder bruger dem til at fremme AaBs virke, så er det da næsten AaB der begår spionage!?",[ 4.4994326 -1.6486249 -1.777497 ],[0.9959992  0.00212908 0.00187164]
450,positive,positive,TRUE,"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",[-1.8932734 -3.3105128  3.3296034],[0.00535592 0.00129818 0.99334586]
451,neutral,neutral,TRUE,Er det ikke noget med at fly kun må starte og lande fra baner der ligger i computeren?,[-1.4361879  5.5931954 -2.2867782],[8.843602e-04 9.987379e-01 3.777657e-04]
452,neutral,neutral,TRUE,Læser det rigtigt. Pointen er at hold kan overpræstere 1-2 sæsoner. Men ikke over tid. Helsingør ligger i dag hvor de skal økonomisk set,[-1.1142617  4.347515  -1.88928  ],[0.00421983 0.9938361  0.00194406]
453,neutral,neutral,TRUE,Pandaanlæg skal indvies med en panda-symfoni til en million kroner,[-2.9612646  5.3929267 -1.9374545],[2.3519840e-04 9.9911004e-01 6.5474043e-04]
454,neutral,neutral,TRUE,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",[-2.4649327  4.867654  -1.4555182],[6.5228343e-04 9.9755788e-01 1.7898611e-03]
455,negative,neutral,MISS,"Ingen af delene er reelt væsentlige. Sagen er, at udenlandske investeringsfonde der alene har kapital, indtjening, finans og den slags fattige tanker, ikke skal overtage noget som helst kritisk infrastruktur her i landet. Det andet kan der arbejdes på.",[ 4.3671327 -1.5812685 -1.8837049],[0.9954817  0.00259822 0.00192012]
456,neutral,positive,MISS,"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",[-1.7956389  4.688673  -1.8386391],[0.00152266 0.9970188  0.00145857]
457,negative,negative,TRUE,"Der er ingen grænser for hvad Radikale, DFH, Røde Kors og resten af 'flygtningelobbyen' gør i denne sag for at presse regeringen til at acceptere illegale indvandrere. At det går ud over børnene er trist, men det er jo forældrene, der ikke ønsker at rejse ud frivilligt.",[ 4.475143  -1.6855184 -1.7488744],[0.9959246  0.00210225 0.0019732 ]
458,negative,negative,TRUE,"Tak til DF, for at indvie mig i den ædle kunst, at få penge til noget der ikke er behov for. 

Jeg: Kone, jeg vil have ny bil. Den koster kr. 377.000,-. 

Kone: Det får du ikke. 

Jeg: Nå, men så nøjes jeg med nye fælge til kr. 80.000,-",[ 3.9364433 -1.0098196 -1.4197059],[0.9883094  0.00702681 0.00466387]
459,negative,negative,TRUE,"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",[ 4.4458146 -1.6750362 -1.7231107],[0.9957283  0.0021872  0.00208454]
460,negative,negative,TRUE,"Som så ofte før, smykker regeringen sig med lånte fjer, når de forsøger at tage æren for den gode beslutning at lave et fælles lægevagtnummer. Men det er selvfølgelig heller ikke en god historie for dem, at det faktisk var regionernes aftale allerede. #dkpol #sundpol",[ 4.463844  -1.6813134 -1.7293279],[0.99583024 0.0021349  0.00203482]
461,neutral,neutral,TRUE,Mere om at sætte lighedstegn mellem alderdom og dårlig opførsel ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩ #alderdom #Ghita,[-1.7256697  4.242872  -1.0514755],[0.00253873 0.9924791  0.00498213]
462,positive,positive,TRUE,"Da vi fik ham tilbudt sidste år til 7mil (mener jeg det var) det er jo ingenting for en målmand med hans kvaliteter.. det koster at blive mestre..! Min holdning er bare, klasse keeper..!",[-1.5062487 -3.710864   3.332413 ],[7.8486474e-03 8.6565060e-04 9.9128574e-01]
463,neutral,neutral,TRUE,RT @USER: Godt spørgsmål 😲,[-3.5108323   4.281845   -0.94785285],[4.1037932e-04 9.9426526e-01 5.3244312e-03]
464,positive,positive,TRUE,"Jeg elsker at se hvordan LA bruger den taxalovgivning, de selv har implementeret til at argumentere til fordel for Uber. 
I takt med at Konservative har tabt pusten, er det sgu dejligt at hvordan godsejermetaliteten stadig trives.",[-0.6852554 -3.6663864  2.8445752],[0.0284342  0.00144262 0.97012323]
465,negative,negative,TRUE,"Verden er styret af Big Oil, Bog Pharma, Big Military og Big Banks, og hvis du er i tvivl om det, så også gælder det også Danmark, 

Nu senest hvis der skulle være nogen tvivl så har samtlige partier i Folketinget inklusive...",[ 2.335023   1.3166157 -1.1827997],[0.7189932  0.2596786  0.02132818]
466,negative,negative,TRUE,"Jeg må desværre melde mig enig med PM i denne her sag. Vi er simpelthen for dårlige til at hjælpe de der bliver syge af deres arbejde. Rent samfundsøkonomisk hænger det også dårligt sammen, at man ikke hjælper de syge og sender dem gennem et voksenbobningssystem.#sygdomssystem",[ 4.3367987 -1.7215927 -1.8312058],[0.9955859  0.00232784 0.00208616]
467,positive,positive,TRUE,Det er en del af planen:),[-2.5049756 -2.4891882  2.9714336],[0.00414933 0.00421535 0.9916353 ]
468,negative,negative,TRUE,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",[ 4.3934264 -1.6667821 -1.6998556],[0.99542916 0.00232325 0.00224767]
469,negative,negative,TRUE,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",[ 4.3612313 -1.7312376 -1.7181153],[0.9954711  0.00224959 0.0022793 ]
470,neutral,neutral,TRUE,Aarestrup. Og Suzanne Brøgger.,[-1.8207237  5.412527  -2.2246068],[7.2130084e-04 9.9879706e-01 4.8162864e-04]
471,negative,negative,TRUE,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",[ 4.405339  -1.6487164 -1.7132103],[0.99547064 0.00233768 0.00219168]
472,neutral,neutral,TRUE,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[-2.4126072  5.36341   -1.9605112],[4.1922787e-04 9.9892187e-01 6.5885973e-04]
473,neutral,neutral,TRUE,Ja men akutklinikker er trods alt en vigtig del af et lokalt hospital.,[-3.3460236  3.4957316 -1.0753578],[0.00105617 0.9887139  0.01022991]
474,neutral,positive,MISS,"Siden 'Date mig nøgen' blev tilgængeligt på nettet, har Lene Stockholm fået flere henvendelser fra interesserede mænd. 💕

[LINK]",[-3.9176328  2.3423793  0.5144308],[0.00164384 0.860101   0.1382552 ]
475,neutral,neutral,TRUE,"Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",[-3.1624954  4.792522  -1.2783474],[3.499663e-04 9.973469e-01 2.303038e-03]
476,negative,negative,TRUE,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",[ 4.3510823 -0.7734585 -1.9078267],[0.9921991  0.00590254 0.00189841]
477,neutral,negative,MISS,Præcis... Det er jo FREDENS religion😏,[-2.6687765  4.4896064 -1.1556363],[7.749700e-04 9.957059e-01 3.519114e-03]
478,positive,positive,TRUE,"Ja selvfølgelig, men syntes egentlig heller ikke vi er for dyre. Overhovedet ikke hvis man ser på de hold som ligger op af os. Så syntes egentlig vi er rimelige. Var vi nok ikke efter NPF, men i det nye år. Os med vores gamle lineup",[-2.7603464 -0.6361303  1.7911428],[0.00960248 0.08033758 0.91006   ]
479,positive,positive,TRUE,"Esporten tordner frem i idrætsforeningerne i DGI 💪 
Nye medlemstal viser 68 nye foreninger og 2807 nye medlemmer. Vi er glade for, at flere vil være en del af fællesskabet! 

#idrætspol #dkcivil #dkpol

[LINK]",[-1.9609485 -3.5419667  3.4379582],[4.4970047e-03 9.2532806e-04 9.9457765e-01]
480,neutral,neutral,TRUE,Region genindkalder 2600 til undersøgelse for tarmkræft,[-2.6766655  5.589453  -2.1472845],[2.5690289e-04 9.9930680e-01 4.3619066e-04]
481,neutral,neutral,TRUE,"Er det fordi, det er for småt, og du ikke kan zoome?",[-1.9804446  5.578267  -2.3294098],[5.2108336e-04 9.9911135e-01 3.6758144e-04]
482,negative,negative,TRUE,"I har nu 24 timer til at trække jeres forsøg på at stække den frie presse tilbage ellers dropper jeg mit medlemsskab, som jeg har haft siden altid. Det er ikke en trussel, for jeg forventer da egentlig bare, at I gør det...",[ 4.419463  -1.6663091 -1.8235078],[0.99579865 0.00226545 0.0019359 ]
483,positive,positive,TRUE,"Han havde mange talenter med ind i livet,men lystfiskeriet var hans største favorit.",[-3.6478708  -0.06357688  1.4046891 ],[0.00516929 0.18623859 0.80859214]
484,positive,positive,TRUE,Holstebroer vandt to millioner kroner på kupon til en flad ti'er,[-2.6534796  -0.05729857  0.95712066],[0.019455   0.2609386  0.71960634]
485,neutral,neutral,TRUE,For en god ordens skyld udtaler Britt Bager sig heller ikke om ting der sker før et valg. Så der er altså balance i regnskabet.,[-1.51687   4.80928  -1.733021],[0.00178315 0.9967804  0.00143653]
486,positive,negative,MISS,Er det så gratis?!?!,[-2.2297251 -0.9936618  1.008123 ],[0.03342148 0.11503799 0.85154057]
487,positive,positive,TRUE,"Kan man overhovedet gøre beton interessant for børn &amp; unge? Ja, selvfølgelig! giver gode råd til eksperter i vores skolebesøgsordning Book en ekspert. Tak til for at lægge lokaler til &amp; skønt m deltagere fra bla",[-1.9089571 -3.5543804  3.4065695],[4.8860442e-03 9.4266876e-04 9.9417132e-01]
488,neutral,neutral,TRUE,"Ved et par lejligheder er det lykkedes holdet at stille sig ned og bevare den defensive form og ro mod en stærk modstander (Napoli senest, ude mod Spurs, hjemme mod Chelsea). Spørgmålet er, om der, på dette tidspunkt af sæsonen, er tid/råd til at spille på modstan. præmisser.",[-1.4224031  5.221536  -2.28955  ],[1.2994865e-03 9.9815458e-01 5.4597703e-04]
489,negative,negative,TRUE,"Børnepsykolog Margrethe Brun Hansen om klimaangste børn: “det smukke ved børn er, at når de voksne ikke leverer, så tager de over”. Det ser man nu med skolestrejkerne - man sådan bør det jo ikke være. Det er os voksne og #dkpol, der skal løse problemet og give håb #dkgreen",[ 4.40219   -1.736788  -1.8169265],[0.995869   0.00214822 0.00198278]
490,negative,negative,TRUE,"Så lukker Cykelplanen, og der er spildt nogle millioner. Ved godt, at det er let at sige, men jeg synes, at vi har ser et initiativ blandt mange, som vi cyklister ikke har efterspurgt. Jeg efterspørger forbedringer, så jeg ikke så ofte skal sænke hastigheden. #dktrp #cykelpol",[ 4.4406133 -1.7748197 -1.7401962],[0.9959494  0.00199026 0.00206037]
491,neutral,neutral,TRUE,Der har været er færdelsuheld på E20-motorvejen mellem Skærup og Fredericia i østgående retning. #politidk,[-1.038828   5.2734394 -2.356127 ],[1.8097537e-03 9.9770552e-01 4.8475678e-04]
492,negative,negative,TRUE,Nu er det jo sådan at respekt er noget man skal gøre sig fortjent til. Og det har himmelnisserne ikke gjort for mit vedkommende.,[ 4.417487  -1.6998459 -1.725827 ],[0.99566674 0.00219478 0.00213849]
493,negative,negative,TRUE,"Prøver ikke at overbevise Pelle om noget, men appellerer til ham, da han er en dygtig politiker. Du skrev din analyse og jeg min! Det er for kortåndet at give demo. på Nørrebro skylden for at RP fik så mange vælgererklæringer☠.
Lidt perspektivering:
[LINK]",[ 4.375288  -1.6023644 -1.8597214],[0.9955258  0.00252343 0.00195084]
494,negative,negative,TRUE,"24-årig kvinde fra Esbjerg var i dag ude at løbe en tur i det gode vejr. På Kvaglundstien blev turen ødelagt af en 30 - 50 årig mand iført mørkt tøj og medbringende en cykel, der pludselig trådte frem foran hende med bukserne nede omkring haserne. #politidk",[ 2.4770145  1.1209102 -1.5951185],[0.7844961  0.20213531 0.0133686 ]
