,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
387,positive,negative,MISS,Ny betalingsring om Kbh ;-),[-0.8932165 -2.3384626  2.987598 ],[0.02012098 0.00474228 0.97513676]
388,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 9.94379   -3.4835236 -5.6489143],[9.9999845e-01 1.4743175e-06 1.6911173e-07]
389,neutral,positive,MISS,"Ny udstilling i Aalborg Zoo: - Det skal gerne skræmme børnene Aalborg Zoo åbnede i weekenden op for en udstilling med dinosaurer. Det skal fascinere og skræmme, men Sophus på fem år er en hård negl.",[-4.4204526  9.154704  -5.4838166],[1.2716962e-06 9.9999821e-01 4.3910686e-07]
390,positive,positive,TRUE,"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",[-5.292473 -5.141703  9.727838],[2.9975183e-07 3.4852994e-07 9.9999940e-01]
391,positive,neutral,MISS,"Kære @USER, og - som det kan ses, så er der forsat en STOR opgave at løse i kampen mod #homofobi, alene i top 6 i #sldk, når kun halvdelen af klubberne i mesterskabsspillet bar 🏳️‍🌈 armbånd i den netop overstået spillerunde … #pladstilalle 🏳️‍🌈",[-5.7063036 -4.824534   9.467965 ],[2.5697949e-07 6.2064890e-07 9.9999917e-01]
392,positive,positive,TRUE,"Kan berolige dig med, at det altid er Talisker-sæson her",[-6.468877  -1.7412345  6.0855803],[3.5277189e-06 3.9873357e-04 9.9959773e-01]
393,negative,negative,TRUE,"Jeg bliver så træt. Jeg gider egentlig ikke være en af dem der kører rundt i fortiden, men Serie A og Juventus gør det ufatteligt svært at lade være. Det er en skandale.",[10.163045  -4.872421  -3.7974281],[9.9999893e-01 2.9524324e-07 8.6505378e-07]
394,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[10.444096  -4.210091  -4.9948225],[9.9999928e-01 4.3228229e-07 1.9722536e-07]
395,positive,positive,TRUE,Det er så spot on som noget kan være,[-4.596736 -5.358228  8.952008],[1.3057329e-06 6.0973719e-07 9.9999809e-01]
396,neutral,neutral,TRUE,Det kan du godt regne med. Vi kan maks beklage.,[-4.945285   8.721467  -5.0235467],[1.1603903e-06 9.9999774e-01 1.0730382e-06]
397,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-4.7611713 -5.525829   9.222216 ],[8.4545724e-07 3.9355453e-07 9.9999881e-01]
398,negative,negative,TRUE,"Kommentar fra Bjarke Oxlund: Brugen af nedsættende ord om homoseksuelle er en del af sportens jargon, og det skal der laves om på! [LINK]
#lgbtidk #dkpol #fodboldforalle",[ 5.638589  -0.579156  -5.0404143],[9.9798727e-01 1.9897234e-03 2.2976987e-05]
399,neutral,neutral,TRUE,"(2. Runde) i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til 
+5 point til 
+4 point til 
+5 point til 
+4 point til",[-6.137529  9.035872 -4.303822],[2.5720234e-07 9.9999809e-01 1.6093231e-06]
400,neutral,positive,MISS,"Sen udligning af Millwall mod Sheff U, og det betyder at Leeds kan gå 3 points foran, hvis de vinder Yorkshireopgøret mod Sheff W. Gad vide om Sheff W vil hjælpe bysbørnene her?
Og Ipswich er i 3. division 👍",[-5.3676558  9.7950735 -5.1251526],[2.5996215e-07 9.9999940e-01 3.3130490e-07]
401,positive,positive,TRUE,Møde for sommerhusejere: Begejstring i turistbranchen #sydfyn #fynsamtsavis,[-5.979968  -3.5699625  8.369221 ],[5.8643974e-07 6.5294334e-06 9.9999285e-01]
402,neutral,positive,MISS,Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen,[-5.0999327  9.48995   -5.0713367],[4.6099262e-07 9.9999905e-01 4.7436541e-07]
403,neutral,positive,MISS,Opkøb trækker Royal Unibrew op i første kvartal,[-4.9551806  9.485236  -5.4324794],[5.3531141e-07 9.9999917e-01 3.3213777e-07]
404,neutral,negative,MISS,“Forklædt” Fisker så #biffck på #Sydsiden: #sldk,[-4.9885597  9.42544   -5.189731 ],[5.4964096e-07 9.9999893e-01 4.4948089e-07]
405,neutral,neutral,TRUE,Liveblog: Har Hobro en chance mod FC Midtjylland?,[-5.009679   9.82418   -5.5186043],[3.6119093e-07 9.9999940e-01 2.1712677e-07]
406,negative,negative,TRUE,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[ 9.521027  -3.9981189 -5.0424666],[9.9999821e-01 1.3449582e-06 4.7331935e-07]
407,neutral,negative,MISS,"Point - men suspendering - tid på bænken - er IMO kun en fordel for den suspenderede. 
Lidt som at udsætte brexit, men igen - det er bare min mening.",[-3.9660888  9.438895  -5.851784 ],[1.5076095e-06 9.9999821e-01 2.2873958e-07]
408,negative,negative,TRUE,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",[10.657791 -4.598577 -4.626034],[9.9999952e-01 2.3672443e-07 2.3031326e-07]
409,negative,negative,TRUE,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[10.311164 -5.036604 -4.049023],[9.9999917e-01 2.1604724e-07 5.8002860e-07]
410,neutral,neutral,TRUE,"Det er en spændende debat hvornår troværdighed og tillid er 'høj nok'. Men det er et faktum, og for perspektivets skyld væsentligt at huske, at tilliden til medierne i Danmark er høj sammenlignet med andre lande (Reuters Institute Digital News Report) #dkmedier",[-6.3505144  8.956201  -3.9686782],[2.2510078e-07 9.9999738e-01 2.4366616e-06]
411,neutral,neutral,TRUE,"Det er et brud på karmaloven at referere til Onkel Dannys Plads.
[LINK]
[LINK]",[-4.706526   9.286532  -5.5742874],[8.3732004e-07 9.9999881e-01 3.5158266e-07]
412,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[10.585102  -5.0236897 -3.9122632],[9.999994e-01 1.664132e-07 5.056781e-07]
413,neutral,negative,MISS,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[ 2.0366914  4.010176  -5.921627 ],[1.2200988e-01 8.7794745e-01 4.2671843e-05]
414,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år #lokalavisen #nyheder,[-4.125052  8.609058 -5.593601],[2.948796e-06 9.999963e-01 6.789874e-07]
415,neutral,neutral,TRUE,"Så er der anden runde af præsidentvalg i Ukraine i dag. Komikeren Zelenskiy ser ud til at vinde ifølge meningsmålingerne. Det er dog stadig uklart, præcist hvad hans politik er - også efter debatten med den nuværende præsident sidste fredag.",[-4.7099514  9.371142  -5.345445 ],[7.6675786e-07 9.9999893e-01 4.0613179e-07]
416,positive,positive,TRUE,"Vi starter i denne månede en kampagne imod solariet og dens mange bivirkninger, da vi ved at det er en meget hyppig grund til kræftarter såsom hudkræft og modermærkekræft.
vær venlig at del, for at sprede budskabet og hjælpe dine med mennesker",[-5.8443804 -4.516524   9.074285 ],[3.3182224e-07 1.2519473e-06 9.9999845e-01]
417,negative,negative,TRUE,"Gælder det også miljøkrav, så færre vil dø af forureningen fra dem?
#GroentValg",[ 5.3886795  -0.59970146 -4.2201195 ],[9.9743181e-01 2.5012805e-03 6.6962988e-05]
418,negative,negative,TRUE,På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,[ 8.874036  -2.8105373 -5.3680596],[9.9999094e-01 8.4226822e-06 6.5272820e-07]
419,negative,negative,TRUE,"Til alle, der afviste, at DF's succes og andre partiers mainstreaming af DF's politik var en glidebane mod mere ekstreme synspunkters gennembrud:

Nye Borgerlige 
Rasmus Paludan.

#dkpol",[ 5.9329386  -0.01679681 -5.43169   ],[9.9738878e-01 2.5997243e-03 1.1568283e-05]
420,negative,negative,TRUE,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",[ 8.684854  -3.5455463 -4.9722695],[9.9999392e-01 4.8798011e-06 1.1716124e-06]
421,positive,positive,TRUE,RT @USER: Én ting: Wuhu!! Tillykke🇩🇰🇩🇰🇩🇰💪🏻💪🏻💪🏻😊😊😊,[-4.0513825 -2.0613556  5.0075793],[1.1623124e-04 8.5031649e-04 9.9903345e-01]
422,positive,positive,TRUE,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹",[-3.6179945 -5.5700746  8.713265 ],[4.4116368e-06 6.2635695e-07 9.9999499e-01]
423,negative,neutral,MISS,Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,[ 6.4073057 -0.2932922 -6.058536 ],[9.9876761e-01 1.2286602e-03 3.8513977e-06]
424,positive,positive,TRUE,"Kære og vennerne i @USER. Jeg håber, at I har et dejligt landsmøde. Glæder mig til valgkamp og mange andre vigtige projekter sammen med jer❤️💚 #dkpol",[-5.583533  -4.9747605  9.681872 ],[2.3459472e-07 4.3122574e-07 9.9999928e-01]
425,negative,negative,TRUE,"Og du har ikke et sagligt, veldokumenteret svar på Andreas’ spørgsmål tænker jeg?",[ 9.832021  -3.025731  -5.7664123],[9.9999726e-01 2.6058426e-06 1.6814566e-07]
426,negative,negative,TRUE,"Med @USER's sundhedsreform-aftale i dag, kan man godt tillade sig at genoplive dette gamle debatindlæg. 

Nærhedsfonden er fortsat gamle penge og tvivlsomme besparelser. Intet nyt under solen der #dkpol #dkøko",[10.581036  -4.8696947 -4.2228537],[9.999994e-01 1.949094e-07 3.721794e-07]
427,neutral,positive,MISS,"Tørke og uendelig solskin er godt til at solbadning, men knap så godt til at dyrke afgrøder på marken. Alt i alt et tilfredsstillende år på trods. Danish Agro årsregnskab #landbrug #dkbiz #danishagro
[LINK]",[-6.927152    5.5579453  -0.37012124],[3.7725413e-06 9.9733967e-01 2.6565415e-03]
428,positive,positive,TRUE,Hahahaaaaa. Jeg ELSKER at du bare gættede det.,[-4.8753552 -5.3254914  9.31828  ],[6.851439e-07 4.368075e-07 9.999989e-01]
429,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-5.3164196  9.687977  -5.306253 ],[3.045602e-07 9.999993e-01 3.076722e-07]
430,positive,neutral,MISS,Præcis. Se opfølgende Tweet fra mig,[-5.680329  -4.4268804  9.161496 ],[3.5832437e-07 1.2549954e-06 9.9999833e-01]
431,positive,positive,TRUE,Der røg den fredag aften :-) tak,[-5.4356966 -4.839178   9.28004  ],[4.0647737e-07 7.3807598e-07 9.9999881e-01]
432,neutral,positive,MISS,BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver.,[-5.854465   7.4891896 -3.2464433],[1.6029290e-06 9.9997663e-01 2.1755235e-05]
433,neutral,neutral,TRUE,"⛹ Der er i dag følgende antal #basketball kampe, der vises direkte:

📺 2 på TV
💻 0 via Live Stream
#TV #dksport #dkbold #nbadk #nba

🔗",[-5.562782  8.981008 -4.606687],[4.8273847e-07 9.9999821e-01 1.2558525e-06]
434,neutral,neutral,TRUE,"📅 Der bliver i dag sendt følgende kamp fra på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗",[-5.798194  9.230214 -4.739014],[2.973342e-07 9.999989e-01 8.575127e-07]
435,positive,positive,TRUE,"#esportdk har virkelig vundet en plads i danskernes hjerter. Forhåbentlig betyder det, at vi ser flere piger/kvinder i sporten fremadrettet. 
Vores ligapartnere fra har taget en snak med Hedensted Esport, hvor de har gang i processen. 
Læs med:
[LINK]🙋‍♀️🤞",[-5.5577526 -4.9494963  9.543697 ],[2.7639061e-07 5.0779175e-07 9.9999917e-01]
436,negative,negative,TRUE,"Det er sjovt at 'udfra det vi ved', så må du i det ene tilfælde holde dig til myndighedernes definition, hvor du i det andet tilfælde (fordi det ikke passer ind i din dagsorden) vil det stik modsatte, nemlig underkende deres definition. Det *er* at modsige sig selv, Søren.",[10.706759  -4.6469207 -4.538629 ],[9.9999952e-01 2.1477386e-07 2.3933814e-07]
437,negative,negative,TRUE,"""Syge og deres pårørende er ikke sikret en stemme,"" siger dir. i Danske Patienter om patientrådene i #sundhedsreform. @USER, fm. f. @USER: ""Ikke længere garanti for, at folk med komplekse behov bliver hørt."" #sundpol #dkpol
[LINK]",[10.275499  -4.072327  -5.2892036],[9.999993e-01 5.872432e-07 1.739142e-07]
438,neutral,negative,MISS,"Under Evt: “Vi skal lige drøfte, om det er ok at bruge fælleshaveredskaber uden at gøre dem rene bagefter”.",[-4.382613   9.159743  -5.7322984],[1.3141005e-06 9.9999833e-01 3.4077487e-07]
439,negative,negative,TRUE,"Ligesom din tolkning er bekvæm..
Det er hårdt at skulle se i øjnene, at dem vi troede skulle passe på os, gør det modsatte. Det er børnelærdom at poliet beskytter os, derfor svært at tro når de ikke gør.",[10.603894  -4.838019  -4.2548084],[9.9999940e-01 1.9663548e-07 3.5232802e-07]
440,positive,positive,TRUE,"#BrøndbyLydLive 

Bs til der endnu ikke er udsolgt i Esbjerg på torsdag. Det er helligdag og de fleste har fri om fredagen.

Bå. Stemningen i torsdags. Lad det blive endnu vildere i dag.

Fisker: dejligt du holder din jyske accent herover i hovedstaden🙂",[-5.6582947 -4.977235   9.606321 ],[2.3478005e-07 4.6391850e-07 9.9999928e-01]
441,positive,positive,TRUE,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",[-5.0545483 -5.4424567  9.472861 ],[4.9071105e-07 3.3293506e-07 9.9999917e-01]
442,neutral,positive,MISS,Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,[-4.2572203  9.403314  -5.800598 ],[1.1676290e-06 9.9999857e-01 2.4947346e-07]
443,negative,negative,TRUE,"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",[10.510076  -4.8525043 -4.0824313],[9.9999928e-01 2.1287087e-07 4.5978484e-07]
444,neutral,negative,MISS,Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,[ 3.4629462  3.7194464 -7.37637  ],[4.3622050e-01 5.6377095e-01 8.5556057e-06]
445,negative,negative,TRUE,"Hvor er det vildt, at det kan lade sig gøre! Nul skat er ikke ok, Amazon (og alle jer andre). Ikke et firma-mindset, jeg bryder mig om. #Amazon #ComingSoontoDK",[10.412532  -5.1261015 -3.6095173],[9.9999905e-01 1.7850766e-07 8.1339419e-07]
446,neutral,negative,MISS,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",[ 2.1918364  5.0871    -7.481518 ],[5.2388020e-02 9.4760865e-01 3.2972180e-06]
447,neutral,neutral,TRUE,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",[-5.2090235  9.676056  -5.4258876],[3.4315627e-07 9.9999940e-01 2.7625413e-07]
448,neutral,negative,MISS,Gad vide hvem der står bag den donation... #dkpol #FuskOgHumbug,[-1.2189492  7.2144446 -6.6071568],[2.1743473e-04 9.9978167e-01 9.9371027e-07]
449,negative,negative,TRUE,"Så hvis Allan K har haft adgang til AGFs data hele tiden, fordi han lige synes han skulle tage alt det med sig, så er det bare fjong?? Hvis det ovenikøbet er AGFs ejede konti, og en AaB-medarbejder bruger dem til at fremme AaBs virke, så er det da næsten AaB der begår spionage!?",[10.620206 -4.814549 -4.406494],[9.9999952e-01 1.9804811e-07 2.9784266e-07]
450,neutral,positive,MISS,"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",[-5.227556   7.5929465 -4.0325227],[2.7047126e-06 9.9998832e-01 8.9354771e-06]
451,negative,neutral,MISS,Er det ikke noget med at fly kun må starte og lande fra baner der ligger i computeren?,[ 6.319423   1.5062673 -7.6639824],[9.919424e-01 8.056739e-03 8.386299e-07]
452,neutral,neutral,TRUE,Læser det rigtigt. Pointen er at hold kan overpræstere 1-2 sæsoner. Men ikke over tid. Helsingør ligger i dag hvor de skal økonomisk set,[-3.1613925  7.7941585 -5.334352 ],[1.7460477e-05 9.9998057e-01 1.9877050e-06]
453,neutral,neutral,TRUE,Pandaanlæg skal indvies med en panda-symfoni til en million kroner,[-5.0158863  9.597455  -5.202572 ],[4.5030436e-07 9.9999917e-01 3.7361954e-07]
454,neutral,neutral,TRUE,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",[-6.0543303  9.152391  -4.198849 ],[2.4877323e-07 9.9999821e-01 1.5908503e-06]
455,neutral,neutral,TRUE,"Ingen af delene er reelt væsentlige. Sagen er, at udenlandske investeringsfonde der alene har kapital, indtjening, finans og den slags fattige tanker, ikke skal overtage noget som helst kritisk infrastruktur her i landet. Det andet kan der arbejdes på.",[ 3.4045746  4.0241055 -6.870214 ],[3.498839e-01 6.501040e-01 1.206813e-05]
456,neutral,positive,MISS,"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",[-6.1859055  7.5746865 -3.2905054],[1.0564338e-06 9.9997985e-01 1.9111649e-05]
457,negative,negative,TRUE,"Der er ingen grænser for hvad Radikale, DFH, Røde Kors og resten af 'flygtningelobbyen' gør i denne sag for at presse regeringen til at acceptere illegale indvandrere. At det går ud over børnene er trist, men det er jo forældrene, der ikke ønsker at rejse ud frivilligt.",[10.551369  -4.577708  -4.5766063],[9.9999952e-01 2.6885959e-07 2.6915563e-07]
458,negative,negative,TRUE,"Tak til DF, for at indvie mig i den ædle kunst, at få penge til noget der ikke er behov for. 

Jeg: Kone, jeg vil have ny bil. Den koster kr. 377.000,-. 

Kone: Det får du ikke. 

Jeg: Nå, men så nøjes jeg med nye fælge til kr. 80.000,-",[ 9.461793  -3.2035534 -5.914444 ],[9.9999666e-01 3.1587019e-06 2.0998280e-07]
459,negative,negative,TRUE,"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",[10.717558  -4.650162  -4.4521527],[9.9999952e-01 2.1177951e-07 2.5815373e-07]
460,negative,negative,TRUE,"Som så ofte før, smykker regeringen sig med lånte fjer, når de forsøger at tage æren for den gode beslutning at lave et fælles lægevagtnummer. Men det er selvfølgelig heller ikke en god historie for dem, at det faktisk var regionernes aftale allerede. #dkpol #sundpol",[10.109668 -4.045659 -4.992445],[9.9999905e-01 7.1190038e-07 2.7620743e-07]
461,positive,neutral,MISS,Mere om at sætte lighedstegn mellem alderdom og dårlig opførsel ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩ #alderdom #Ghita,[-7.13373   -2.0113177  7.798102 ],[3.2746433e-07 5.4928681e-05 9.9994469e-01]
462,negative,positive,MISS,"Da vi fik ham tilbudt sidste år til 7mil (mener jeg det var) det er jo ingenting for en målmand med hans kvaliteter.. det koster at blive mestre..! Min holdning er bare, klasse keeper..!",[ 3.0008123 -2.247943  -0.60655  ],[0.96863806 0.00508928 0.02627266]
463,positive,neutral,MISS,RT @USER: Godt spørgsmål 😲,[-5.197277  -4.9285293  9.50343  ],[4.1263255e-07 5.3985775e-07 9.9999905e-01]
464,positive,positive,TRUE,"Jeg elsker at se hvordan LA bruger den taxalovgivning, de selv har implementeret til at argumentere til fordel for Uber. 
I takt med at Konservative har tabt pusten, er det sgu dejligt at hvordan godsejermetaliteten stadig trives.",[ 2.7855613 -6.607392   4.227935 ],[1.9117503e-01 1.5926604e-05 8.0880904e-01]
465,negative,negative,TRUE,"Verden er styret af Big Oil, Bog Pharma, Big Military og Big Banks, og hvis du er i tvivl om det, så også gælder det også Danmark, 

Nu senest hvis der skulle være nogen tvivl så har samtlige partier i Folketinget inklusive...",[ 7.4828176 -2.0882933 -4.3922734],[9.9992335e-01 6.9708563e-05 6.9611337e-06]
466,negative,negative,TRUE,"Jeg må desværre melde mig enig med PM i denne her sag. Vi er simpelthen for dårlige til at hjælpe de der bliver syge af deres arbejde. Rent samfundsøkonomisk hænger det også dårligt sammen, at man ikke hjælper de syge og sender dem gennem et voksenbobningssystem.#sygdomssystem",[10.577308  -4.568134  -4.7278047],[9.9999952e-01 2.6449553e-07 2.2546220e-07]
467,positive,positive,TRUE,Det er en del af planen:),[-5.5354614 -4.70509    8.862559 ],[5.5849364e-07 1.2812792e-06 9.9999821e-01]
468,neutral,negative,MISS,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",[ 0.9744166  4.2744203 -6.1213765],[3.5570022e-02 9.6440059e-01 2.9472725e-05]
469,negative,negative,TRUE,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",[10.307199  -3.9199092 -5.3028626],[9.9999917e-01 6.6259037e-07 1.6620190e-07]
470,neutral,neutral,TRUE,Aarestrup. Og Suzanne Brøgger.,[-5.013175   6.0691333 -2.5403724],[1.5379032e-05 9.9980229e-01 1.8232797e-04]
471,negative,negative,TRUE,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",[10.552382  -4.2882013 -5.0157247],[9.9999952e-01 3.5877000e-07 1.7332314e-07]
472,neutral,neutral,TRUE,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[-5.201357  9.576633 -5.450744],[3.8194435e-07 9.9999940e-01 2.9764072e-07]
473,neutral,neutral,TRUE,Ja men akutklinikker er trods alt en vigtig del af et lokalt hospital.,[-5.153895   7.330258  -3.7195017],[3.7861059e-06 9.9998033e-01 1.5890653e-05]
474,neutral,positive,MISS,"Siden 'Date mig nøgen' blev tilgængeligt på nettet, har Lene Stockholm fået flere henvendelser fra interesserede mænd. 💕

[LINK]",[-5.6959534  8.644784  -4.452555 ],[5.9141973e-07 9.9999738e-01 2.0506734e-06]
475,neutral,neutral,TRUE,"Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",[-4.9336357  9.610328  -5.3438144],[4.8265474e-07 9.9999917e-01 3.2025690e-07]
476,negative,negative,TRUE,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",[ 9.768316  -3.926497  -4.9849067],[9.9999857e-01 1.1282823e-06 3.9152172e-07]
477,positive,negative,MISS,Præcis... Det er jo FREDENS religion😏,[-3.7761357 -1.5751417  4.2687917],[3.1969580e-04 2.8881298e-03 9.9679214e-01]
478,neutral,positive,MISS,"Ja selvfølgelig, men syntes egentlig heller ikke vi er for dyre. Overhovedet ikke hvis man ser på de hold som ligger op af os. Så syntes egentlig vi er rimelige. Var vi nok ikke efter NPF, men i det nye år. Os med vores gamle lineup",[-7.1559715  7.201476  -2.0594163],[5.815649e-07 9.999043e-01 9.506130e-05]
479,positive,positive,TRUE,"Esporten tordner frem i idrætsforeningerne i DGI 💪 
Nye medlemstal viser 68 nye foreninger og 2807 nye medlemmer. Vi er glade for, at flere vil være en del af fællesskabet! 

#idrætspol #dkcivil #dkpol

[LINK]",[-5.462845  -5.1077952  9.736018 ],[2.5073641e-07 3.5761335e-07 9.9999940e-01]
480,neutral,neutral,TRUE,Region genindkalder 2600 til undersøgelse for tarmkræft,[-5.778618   9.27341   -4.7661414],[2.9039353e-07 9.9999893e-01 7.9928213e-07]
481,neutral,neutral,TRUE,"Er det fordi, det er for småt, og du ikke kan zoome?",[-3.4256566  8.9178095 -5.7298856],[4.3581163e-06 9.9999511e-01 4.3509542e-07]
482,negative,negative,TRUE,"I har nu 24 timer til at trække jeres forsøg på at stække den frie presse tilbage ellers dropper jeg mit medlemsskab, som jeg har haft siden altid. Det er ikke en trussel, for jeg forventer da egentlig bare, at I gør det...",[10.57187  -4.91558  -4.205683],[9.9999940e-01 1.8788229e-07 3.8211121e-07]
483,neutral,positive,MISS,"Han havde mange talenter med ind i livet,men lystfiskeriet var hans største favorit.",[-6.1238613  8.889789  -3.869565 ],[3.0175420e-07 9.9999678e-01 2.8752904e-06]
484,neutral,positive,MISS,Holstebroer vandt to millioner kroner på kupon til en flad ti'er,[-5.2550883  9.034963  -5.1344614],[6.2217043e-07 9.9999869e-01 7.0193477e-07]
485,neutral,neutral,TRUE,For en god ordens skyld udtaler Britt Bager sig heller ikke om ting der sker før et valg. Så der er altså balance i regnskabet.,[-4.1241393  9.590861  -5.842096 ],[1.1057336e-06 9.9999869e-01 1.9840449e-07]
486,neutral,negative,MISS,Er det så gratis?!?!,[-0.23513381  3.397909   -4.125118  ],[2.5741227e-02 9.7373247e-01 5.2629685e-04]
487,positive,positive,TRUE,"Kan man overhovedet gøre beton interessant for børn &amp; unge? Ja, selvfølgelig! giver gode råd til eksperter i vores skolebesøgsordning Book en ekspert. Tak til for at lægge lokaler til &amp; skønt m deltagere fra bla",[-5.526436  -5.1055512  9.613678 ],[2.6590823e-07 4.0506049e-07 9.9999928e-01]
488,neutral,neutral,TRUE,"Ved et par lejligheder er det lykkedes holdet at stille sig ned og bevare den defensive form og ro mod en stærk modstander (Napoli senest, ude mod Spurs, hjemme mod Chelsea). Spørgmålet er, om der, på dette tidspunkt af sæsonen, er tid/råd til at spille på modstan. præmisser.",[-5.6132174  9.4503565 -4.728932 ],[2.8705995e-07 9.9999905e-01 6.9504460e-07]
489,negative,negative,TRUE,"Børnepsykolog Margrethe Brun Hansen om klimaangste børn: “det smukke ved børn er, at når de voksne ikke leverer, så tager de over”. Det ser man nu med skolestrejkerne - man sådan bør det jo ikke være. Det er os voksne og #dkpol, der skal løse problemet og give håb #dkgreen",[10.56962   -4.6675525 -4.5329633],[9.9999952e-01 2.4131236e-07 2.7607771e-07]
