,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
382,positive,positive,TRUE,"Robert Smith teaser flere detaljer om nyt The Cure-album: »Det er fucking fantastisk«

Roskilde Festivaler-hovednavnet The Cure fik i weekenden en hæder af de helt store, da de blev tildelt en plads i ’Rock &amp; Roll Hall of Fame’, og frontmand Robert Smith…",[-3.2660627 -2.2532375  5.7440686],[1.2210978e-04 3.3621347e-04 9.9954176e-01]
383,negative,negative,TRUE,"Dårligt Photoshop-arbejde. Håret er ikke fritlagt ordentligt, så der er grimme hvide pletter langs hele kanten. Desuden har I ikke valgt et billede hvor han ser sur ud, så hele forsøget på at få ham til at ligne en vampyr falder igennem Det bliver kun til et 4-tal. #fv19",[ 5.789804  -2.4707322 -3.6498744],[9.9966204e-01 2.5843296e-04 7.9479119e-05]
384,positive,positive,TRUE,I dag har samlet flertal mod salg af kritisk infrastruktur og for stop til støtte til atomkraft. Måske jeg skulle gå på ferie lidt oftere... #dkgreen #dkpol,[-3.2302866 -1.5248215  5.260874 ],[2.0500120e-04 1.1283157e-03 9.9866664e-01]
385,negative,negative,TRUE,"Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",[ 5.7393765 -2.570867  -3.4329073],[9.9965036e-01 2.4589812e-04 1.0384264e-04]
386,neutral,neutral,TRUE,"Spar rejseforsikringen, det er trods alt kun meget få der rammes af sygdom og ulykker på ferien #dkpol #dkmedier",[-2.3144128  4.678035  -1.8751426],[9.1664575e-04 9.9766111e-01 1.4222446e-03]
387,positive,negative,MISS,Ny betalingsring om Kbh ;-),[-1.1807141 -3.2674603  3.3754823],[0.0103794  0.00128798 0.9883327 ]
388,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 5.787267  -2.6354527 -3.4671066],[9.9968457e-01 2.1974661e-04 9.5662035e-05]
389,neutral,positive,MISS,"Ny udstilling i Aalborg Zoo: - Det skal gerne skræmme børnene Aalborg Zoo åbnede i weekenden op for en udstilling med dinosaurer. Det skal fascinere og skræmme, men Sophus på fem år er en hård negl.",[-2.319891   4.0502768 -0.9423376],[0.00169744 0.9915719  0.00673069]
390,positive,positive,TRUE,"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",[-3.33373   -2.3796494  5.740705 ],[1.1451015e-04 2.9730066e-04 9.9958819e-01]
391,positive,neutral,MISS,"Kære @USER, og - som det kan ses, så er der forsat en STOR opgave at løse i kampen mod #homofobi, alene i top 6 i #sldk, når kun halvdelen af klubberne i mesterskabsspillet bar 🏳️‍🌈 armbånd i den netop overstået spillerunde … #pladstilalle 🏳️‍🌈",[-3.6595678 -1.1920365  5.398613 ],[1.16261406e-04 1.37110520e-03 9.98512566e-01]
392,positive,positive,TRUE,"Kan berolige dig med, at det altid er Talisker-sæson her",[-3.4190042 -1.700886   5.0297065],[2.1387529e-04 1.1921467e-03 9.9859399e-01]
393,negative,negative,TRUE,"Jeg bliver så træt. Jeg gider egentlig ikke være en af dem der kører rundt i fortiden, men Serie A og Juventus gør det ufatteligt svært at lade være. Det er en skandale.",[ 5.769788  -2.6162672 -3.4869955],[9.9967659e-01 2.2795131e-04 9.5431009e-05]
394,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 5.821735  -2.1662896 -3.923756 ],[9.9960214e-01 3.3936897e-04 5.8534806e-05]
395,negative,positive,MISS,Det er så spot on som noget kan være,[ 5.4958725 -2.83867   -2.9660304],[9.9954873e-01 2.3997072e-04 2.1127416e-04]
396,negative,neutral,MISS,Det kan du godt regne med. Vi kan maks beklage.,[ 2.8365738 -0.9587296 -2.0018122],[0.97050077 0.02181306 0.0076862 ]
397,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-3.2078807 -2.315283   5.7374268],[1.3028891e-04 3.1809576e-04 9.9955159e-01]
398,negative,negative,TRUE,"Kommentar fra Bjarke Oxlund: Brugen af nedsættende ord om homoseksuelle er en del af sportens jargon, og det skal der laves om på! [LINK]
#lgbtidk #dkpol #fodboldforalle",[ 5.7346883 -2.5897393 -3.4483545],[9.99654889e-01 2.42435999e-04 1.02731916e-04]
399,positive,neutral,MISS,"(2. Runde) i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til 
+5 point til 
+4 point til 
+5 point til 
+4 point til",[-4.0729604   0.25931647  4.253479  ],[2.3759765e-04 1.8085307e-02 9.8167706e-01]
400,positive,positive,TRUE,"Sen udligning af Millwall mod Sheff U, og det betyder at Leeds kan gå 3 points foran, hvis de vinder Yorkshireopgøret mod Sheff W. Gad vide om Sheff W vil hjælpe bysbørnene her?
Og Ipswich er i 3. division 👍",[-3.5020294   0.77256536  3.1137292 ],[0.00122007 0.0876636  0.91111636]
401,neutral,positive,MISS,Møde for sommerhusejere: Begejstring i turistbranchen #sydfyn #fynsamtsavis,[-2.597175   4.3132687 -1.0775533],[9.9180569e-04 9.9447519e-01 4.5330417e-03]
402,neutral,positive,MISS,Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen,[-3.1815963  2.6657388  1.0883927],[0.0023876  0.8268494  0.17076297]
403,positive,positive,TRUE,Opkøb trækker Royal Unibrew op i første kvartal,[-2.514677   0.9578653  1.1786282],[0.01362473 0.4389689  0.54740644]
404,neutral,negative,MISS,“Forklædt” Fisker så #biffck på #Sydsiden: #sldk,[-2.5633774  4.3468075 -1.2439853],[9.9287741e-04 9.9529266e-01 3.7145002e-03]
405,neutral,neutral,TRUE,Liveblog: Har Hobro en chance mod FC Midtjylland?,[-2.0987399  4.929845  -2.36737  ],[8.8480185e-04 9.9843878e-01 6.7636545e-04]
406,positive,negative,MISS,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[-1.2822819 -1.0735381  2.6851058],[0.01815593 0.02237045 0.95947367]
407,negative,negative,TRUE,"Point - men suspendering - tid på bænken - er IMO kun en fordel for den suspenderede. 
Lidt som at udsætte brexit, men igen - det er bare min mening.",[ 5.545283  -2.322818  -3.4271445],[9.9949062e-01 3.8256551e-04 1.2679528e-04]
408,negative,negative,TRUE,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",[ 4.883786  -2.654913  -2.4510057],[9.9881697e-01 5.3145981e-04 6.5166759e-04]
409,negative,negative,TRUE,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[ 5.7666693 -2.6207664 -3.4772089],[9.9967575e-01 2.2763656e-04 9.6670461e-05]
410,neutral,neutral,TRUE,"Det er en spændende debat hvornår troværdighed og tillid er 'høj nok'. Men det er et faktum, og for perspektivets skyld væsentligt at huske, at tilliden til medierne i Danmark er høj sammenlignet med andre lande (Reuters Institute Digital News Report) #dkmedier",[-2.918577   3.1763842  0.2411371],[0.00213593 0.9475333  0.05033068]
411,negative,neutral,MISS,"Det er et brud på karmaloven at referere til Onkel Dannys Plads.
[LINK]
[LINK]",[ 5.6799774 -2.3280244 -3.6211338],[9.9957603e-01 3.3264811e-04 9.1283975e-05]
412,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 5.7517962 -2.5402725 -3.54058  ],[9.9965751e-01 2.5040997e-04 9.2092319e-05]
413,neutral,negative,MISS,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[-2.0300481  4.9242067 -2.3446279],[9.5299102e-04 9.9835134e-01 6.9577474e-04]
414,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år #lokalavisen #nyheder,[-2.107723   4.9283824 -2.371272 ],[8.7817980e-04 9.9844712e-01 6.7472283e-04]
415,neutral,neutral,TRUE,"Så er der anden runde af præsidentvalg i Ukraine i dag. Komikeren Zelenskiy ser ud til at vinde ifølge meningsmålingerne. Det er dog stadig uklart, præcist hvad hans politik er - også efter debatten med den nuværende præsident sidste fredag.",[-1.4484134  4.8940787 -2.8681815],[1.7560733e-03 9.9781942e-01 4.2456586e-04]
416,positive,positive,TRUE,"Vi starter i denne månede en kampagne imod solariet og dens mange bivirkninger, da vi ved at det er en meget hyppig grund til kræftarter såsom hudkræft og modermærkekræft.
vær venlig at del, for at sprede budskabet og hjælpe dine med mennesker",[-3.4011033 -2.040258   5.6125174],[1.2166774e-04 4.7444180e-04 9.9940383e-01]
417,neutral,negative,MISS,"Gælder det også miljøkrav, så færre vil dø af forureningen fra dem?
#GroentValg",[-2.0266645  4.9308434 -2.369609 ],[9.4991951e-04 9.9837601e-01 6.7413674e-04]
418,negative,negative,TRUE,På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,[ 5.640975  -2.7523868 -3.1955268],[9.9962842e-01 2.2628084e-04 1.4527621e-04]
419,neutral,negative,MISS,"Til alle, der afviste, at DF's succes og andre partiers mainstreaming af DF's politik var en glidebane mod mere ekstreme synspunkters gennembrud:

Nye Borgerlige 
Rasmus Paludan.

#dkpol",[-1.1982265  4.650552  -2.8785045],[2.8735902e-03 9.9659097e-01 5.3541339e-04]
420,negative,negative,TRUE,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",[ 5.846174  -2.3389113 -3.7853506],[9.9965560e-01 2.7868463e-04 6.5604356e-05]
421,positive,positive,TRUE,RT @USER: Én ting: Wuhu!! Tillykke🇩🇰🇩🇰🇩🇰💪🏻💪🏻💪🏻😊😊😊,[-3.7621162  1.2187147  3.2185135],[8.18202680e-04 1.19126506e-01 8.80055308e-01]
422,positive,positive,TRUE,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹",[-3.0280716  -0.16278899  3.7918766 ],[0.0010701  0.01878456 0.98014534]
423,negative,neutral,MISS,Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,[ 1.4949349 -2.630593   1.0539593],[0.6025681  0.00973447 0.3876974 ]
424,positive,positive,TRUE,"Kære og vennerne i @USER. Jeg håber, at I har et dejligt landsmøde. Glæder mig til valgkamp og mange andre vigtige projekter sammen med jer❤️💚 #dkpol",[-3.0833554 -2.7087765  5.543959 ],[1.7906635e-04 2.6043045e-04 9.9956053e-01]
425,neutral,negative,MISS,"Og du har ikke et sagligt, veldokumenteret svar på Andreas’ spørgsmål tænker jeg?",[-0.7780972  4.5612373 -3.481538 ],[4.7746156e-03 9.9490571e-01 3.1977837e-04]
426,positive,negative,MISS,"Med @USER's sundhedsreform-aftale i dag, kan man godt tillade sig at genoplive dette gamle debatindlæg. 

Nærhedsfonden er fortsat gamle penge og tvivlsomme besparelser. Intet nyt under solen der #dkpol #dkøko",[-1.9885023 -0.6439634  2.9976547],[0.00661335 0.02537158 0.96801513]
427,positive,positive,TRUE,"Tørke og uendelig solskin er godt til at solbadning, men knap så godt til at dyrke afgrøder på marken. Alt i alt et tilfredsstillende år på trods. Danish Agro årsregnskab #landbrug #dkbiz #danishagro
[LINK]",[-3.2658517 -2.393496   5.711568 ],[1.2617408e-04 3.0187654e-04 9.9957198e-01]
428,positive,positive,TRUE,Hahahaaaaa. Jeg ELSKER at du bare gættede det.,[-2.975569  -2.5577848  5.6866674],[1.7292166e-04 2.6259752e-04 9.9956447e-01]
429,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-1.9577284  5.0127816 -2.5090334],[9.377857e-04 9.985220e-01 5.403495e-04]
430,positive,neutral,MISS,Præcis. Se opfølgende Tweet fra mig,[-2.9334147 -2.6640518  5.358659 ],[2.5034978e-04 3.2774033e-04 9.9942195e-01]
431,positive,positive,TRUE,Der røg den fredag aften :-) tak,[-3.0429776 -1.9461756  5.013344 ],[3.1669007e-04 9.4835163e-04 9.9873501e-01]
432,neutral,positive,MISS,BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver.,[-2.0736794  4.9549174 -2.4005551],[8.8482478e-04 9.9847704e-01 6.3811202e-04]
433,neutral,neutral,TRUE,"⛹ Der er i dag følgende antal #basketball kampe, der vises direkte:

📺 2 på TV
💻 0 via Live Stream
#TV #dksport #dkbold #nbadk #nba

🔗",[-1.973353   4.9975147 -2.4979875],[9.3743706e-04 9.9850768e-01 5.5474840e-04]
434,neutral,neutral,TRUE,"📅 Der bliver i dag sendt følgende kamp fra på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗",[-2.0072715  4.969886  -2.4293442],[9.3151239e-04 9.9845767e-01 6.1078015e-04]
435,positive,positive,TRUE,"#esportdk har virkelig vundet en plads i danskernes hjerter. Forhåbentlig betyder det, at vi ser flere piger/kvinder i sporten fremadrettet. 
Vores ligapartnere fra har taget en snak med Hedensted Esport, hvor de har gang i processen. 
Læs med:
[LINK]🙋‍♀️🤞",[-3.0378158 -2.7169273  5.6856112],[1.6266563e-04 2.2421048e-04 9.9961311e-01]
436,negative,negative,TRUE,"Det er sjovt at 'udfra det vi ved', så må du i det ene tilfælde holde dig til myndighedernes definition, hvor du i det andet tilfælde (fordi det ikke passer ind i din dagsorden) vil det stik modsatte, nemlig underkende deres definition. Det *er* at modsige sig selv, Søren.",[ 5.707021  -2.6529477 -3.324884 ],[9.9964654e-01 2.3396884e-04 1.1949229e-04]
437,negative,negative,TRUE,"""Syge og deres pårørende er ikke sikret en stemme,"" siger dir. i Danske Patienter om patientrådene i #sundhedsreform. @USER, fm. f. @USER: ""Ikke længere garanti for, at folk med komplekse behov bliver hørt."" #sundpol #dkpol
[LINK]",[ 5.317025  -0.9488364 -4.54367  ],[9.9805152e-01 1.8963736e-03 5.2084390e-05]
438,neutral,negative,MISS,"Under Evt: “Vi skal lige drøfte, om det er ok at bruge fælleshaveredskaber uden at gøre dem rene bagefter”.",[-2.0545483  4.8973765 -2.3605785],[9.5520495e-04 9.9834144e-01 7.0337881e-04]
439,negative,negative,TRUE,"Ligesom din tolkning er bekvæm..
Det er hårdt at skulle se i øjnene, at dem vi troede skulle passe på os, gør det modsatte. Det er børnelærdom at poliet beskytter os, derfor svært at tro når de ikke gør.",[ 5.5802245 -2.7540317 -3.1308315],[9.9959522e-01 2.4005055e-04 1.6468753e-04]
440,positive,positive,TRUE,"#BrøndbyLydLive 

Bs til der endnu ikke er udsolgt i Esbjerg på torsdag. Det er helligdag og de fleste har fri om fredagen.

Bå. Stemningen i torsdags. Lad det blive endnu vildere i dag.

Fisker: dejligt du holder din jyske accent herover i hovedstaden🙂",[-3.1117337 -2.5647726  5.729754 ],[1.4455042e-04 2.4978217e-04 9.9960572e-01]
441,positive,positive,TRUE,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",[-3.1507556 -2.4120932  5.6994486],[1.4328887e-04 2.9992289e-04 9.9955672e-01]
442,neutral,positive,MISS,Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,[-1.9086647  4.9847355 -2.6089962],[1.0129210e-03 9.9848431e-01 5.0283485e-04]
443,negative,negative,TRUE,"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",[ 5.644694  -2.7767997 -3.1795895],[9.9963295e-01 2.2000492e-04 1.4706282e-04]
444,negative,negative,TRUE,Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,[ 5.8416185 -2.4577525 -3.7214377],[9.9968112e-01 2.4859395e-04 7.0255293e-05]
445,positive,negative,MISS,"Hvor er det vildt, at det kan lade sig gøre! Nul skat er ikke ok, Amazon (og alle jer andre). Ikke et firma-mindset, jeg bryder mig om. #Amazon #ComingSoontoDK",[ 1.1063398 -3.0962536  1.8439317],[0.32197294 0.00481566 0.6732114 ]
446,negative,negative,TRUE,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",[ 5.6660523 -2.620354  -3.3011315],[9.9962068e-01 2.5182255e-04 1.2747843e-04]
447,neutral,neutral,TRUE,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",[-1.7541577  4.9723344 -2.704624 ],[1.1967417e-03 9.9834061e-01 4.6261342e-04]
448,positive,negative,MISS,Gad vide hvem der står bag den donation... #dkpol #FuskOgHumbug,[-0.8429144 -1.3174443  2.4469664],[0.03513476 0.02186005 0.94300514]
449,negative,negative,TRUE,"Så hvis Allan K har haft adgang til AGFs data hele tiden, fordi han lige synes han skulle tage alt det med sig, så er det bare fjong?? Hvis det ovenikøbet er AGFs ejede konti, og en AaB-medarbejder bruger dem til at fremme AaBs virke, så er det da næsten AaB der begår spionage!?",[ 5.722585  -2.7152467 -3.3192642],[9.9966526e-01 2.1644660e-04 1.1831217e-04]
450,positive,positive,TRUE,"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",[-2.8320596 -2.8459885  5.568505 ],[2.2464023e-04 2.2153281e-04 9.9955386e-01]
451,neutral,neutral,TRUE,Er det ikke noget med at fly kun må starte og lande fra baner der ligger i computeren?,[-1.4531589  4.8907995 -2.8782525],[1.7535097e-03 9.9782479e-01 4.2169442e-04]
452,neutral,neutral,TRUE,Læser det rigtigt. Pointen er at hold kan overpræstere 1-2 sæsoner. Men ikke over tid. Helsingør ligger i dag hvor de skal økonomisk set,[-1.8442163  5.0164943 -2.6569722],[1.0465852e-03 9.9848902e-01 4.6430042e-04]
453,neutral,neutral,TRUE,Pandaanlæg skal indvies med en panda-symfoni til en million kroner,[-1.9159138  4.987737  -2.5566335],[1.0025754e-03 9.9846917e-01 5.2827026e-04]
454,neutral,neutral,TRUE,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",[-1.8916249  4.6186695 -2.0958226],[0.00148403 0.997306   0.00120993]
455,neutral,neutral,TRUE,"Ingen af delene er reelt væsentlige. Sagen er, at udenlandske investeringsfonde der alene har kapital, indtjening, finans og den slags fattige tanker, ikke skal overtage noget som helst kritisk infrastruktur her i landet. Det andet kan der arbejdes på.",[-0.84801286  4.692698   -3.3726325 ],[3.9071781e-03 9.9577987e-01 3.1292107e-04]
456,neutral,positive,MISS,"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",[-2.3192983  4.682805  -1.7786944],[9.0772175e-04 9.9753368e-01 1.5585981e-03]
457,negative,negative,TRUE,"Der er ingen grænser for hvad Radikale, DFH, Røde Kors og resten af 'flygtningelobbyen' gør i denne sag for at presse regeringen til at acceptere illegale indvandrere. At det går ud over børnene er trist, men det er jo forældrene, der ikke ønsker at rejse ud frivilligt.",[ 5.7018843 -2.723898  -3.2871778],[9.9965620e-01 2.1906852e-04 1.2472413e-04]
458,neutral,negative,MISS,"Tak til DF, for at indvie mig i den ædle kunst, at få penge til noget der ikke er behov for. 

Jeg: Kone, jeg vil have ny bil. Den koster kr. 377.000,-. 

Kone: Det får du ikke. 

Jeg: Nå, men så nøjes jeg med nye fælge til kr. 80.000,-",[ 1.2857473  2.6910102 -3.811128 ],[0.19674526 0.8020514  0.00120326]
459,negative,negative,TRUE,"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",[ 5.1817594 -0.5313857 -4.822584 ],[9.9666375e-01 3.2912525e-03 4.5052377e-05]
460,negative,negative,TRUE,"Som så ofte før, smykker regeringen sig med lånte fjer, når de forsøger at tage æren for den gode beslutning at lave et fælles lægevagtnummer. Men det er selvfølgelig heller ikke en god historie for dem, at det faktisk var regionernes aftale allerede. #dkpol #sundpol",[ 5.399629  -1.9192123 -3.5971444],[9.9921381e-01 6.6240859e-04 1.2371126e-04]
461,negative,neutral,MISS,Mere om at sætte lighedstegn mellem alderdom og dårlig opførsel ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩ #alderdom #Ghita,[ 4.9842544  -0.43903685 -4.7515616 ],[9.9554813e-01 4.3929555e-03 5.8864185e-05]
462,neutral,positive,MISS,"Da vi fik ham tilbudt sidste år til 7mil (mener jeg det var) det er jo ingenting for en målmand med hans kvaliteter.. det koster at blive mestre..! Min holdning er bare, klasse keeper..!",[-2.7143152   3.3363185   0.13089524],[0.00225944 0.95886636 0.0388741 ]
463,positive,neutral,MISS,RT @USER: Godt spørgsmål 😲,[-3.1310685 -2.4541457  5.6945667],[1.4685410e-04 2.8898142e-04 9.9956411e-01]
464,negative,positive,MISS,"Jeg elsker at se hvordan LA bruger den taxalovgivning, de selv har implementeret til at argumentere til fordel for Uber. 
I takt med at Konservative har tabt pusten, er det sgu dejligt at hvordan godsejermetaliteten stadig trives.",[ 2.0183828 -3.6037385  1.0447612],[0.7239402  0.00261846 0.27344137]
465,negative,negative,TRUE,"Verden er styret af Big Oil, Bog Pharma, Big Military og Big Banks, og hvis du er i tvivl om det, så også gælder det også Danmark, 

Nu senest hvis der skulle være nogen tvivl så har samtlige partier i Folketinget inklusive...",[ 2.4526079  1.0599935 -3.6096613],[0.79951763 0.19862016 0.00186216]
466,negative,negative,TRUE,"Jeg må desværre melde mig enig med PM i denne her sag. Vi er simpelthen for dårlige til at hjælpe de der bliver syge af deres arbejde. Rent samfundsøkonomisk hænger det også dårligt sammen, at man ikke hjælper de syge og sender dem gennem et voksenbobningssystem.#sygdomssystem",[ 5.7810535 -2.2018485 -3.9100854],[9.9959701e-01 3.4111014e-04 6.1804007e-05]
467,positive,positive,TRUE,Det er en del af planen:),[-2.6383984 -2.9701514  5.192164 ],[3.9713076e-04 2.8500677e-04 9.9931788e-01]
468,negative,negative,TRUE,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",[ 5.7734694 -2.6119735 -3.5049994],[9.9967849e-01 2.2809136e-04 9.3383991e-05]
469,negative,negative,TRUE,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",[ 5.676201  -2.6754956 -3.246445 ],[9.9963081e-01 2.3590881e-04 1.3328581e-04]
470,neutral,neutral,TRUE,Aarestrup. Og Suzanne Brøgger.,[-1.7382383  3.9077773 -1.625169 ],[0.00350532 0.99256974 0.00392494]
471,negative,negative,TRUE,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",[ 5.76487   -2.5917513 -3.4725132],[9.9966800e-01 2.3475838e-04 9.7299671e-05]
472,neutral,neutral,TRUE,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[-2.0047743  4.959447  -2.4629247],[9.4364304e-04 9.9845958e-01 5.9680891e-04]
473,neutral,neutral,TRUE,Ja men akutklinikker er trods alt en vigtig del af et lokalt hospital.,[-2.1873863  4.855935  -2.2099504],[8.7171583e-04 9.9827600e-01 8.5226679e-04]
474,neutral,positive,MISS,"Siden 'Date mig nøgen' blev tilgængeligt på nettet, har Lene Stockholm fået flere henvendelser fra interesserede mænd. 💕

[LINK]",[-2.4534276  4.4437647 -1.3393645],[0.0010065  0.9959269  0.00306652]
475,neutral,neutral,TRUE,"Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",[-1.5806315  4.716316  -2.7642004],[1.8374979e-03 9.9759990e-01 5.6261255e-04]
476,negative,negative,TRUE,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",[ 4.6823344   0.01554413 -4.8839417 ],[9.9061638e-01 9.3141701e-03 6.9394395e-05]
477,neutral,negative,MISS,Præcis... Det er jo FREDENS religion😏,[ 1.0266215  2.4292488 -3.1533957],[0.1968052  0.800184   0.00301077]
478,neutral,positive,MISS,"Ja selvfølgelig, men syntes egentlig heller ikke vi er for dyre. Overhovedet ikke hvis man ser på de hold som ligger op af os. Så syntes egentlig vi er rimelige. Var vi nok ikke efter NPF, men i det nye år. Os med vores gamle lineup",[-2.0952075  4.5640726 -2.063987 ],[0.00127874 0.99740195 0.00131929]
479,positive,positive,TRUE,"Esporten tordner frem i idrætsforeningerne i DGI 💪 
Nye medlemstal viser 68 nye foreninger og 2807 nye medlemmer. Vi er glade for, at flere vil være en del af fællesskabet! 

#idrætspol #dkcivil #dkpol

[LINK]",[-3.0263188 -2.6559918  5.6825767],[1.6504378e-04 2.3901771e-04 9.9959594e-01]
480,neutral,neutral,TRUE,Region genindkalder 2600 til undersøgelse for tarmkræft,[-1.2849854  4.614645  -2.9553702],[2.7315624e-03 9.9675435e-01 5.1401107e-04]
481,neutral,neutral,TRUE,"Er det fordi, det er for småt, og du ikke kan zoome?",[-0.9321106  4.5684323 -3.2888918],[4.0663695e-03 9.9554837e-01 3.8518544e-04]
482,negative,negative,TRUE,"I har nu 24 timer til at trække jeres forsøg på at stække den frie presse tilbage ellers dropper jeg mit medlemsskab, som jeg har haft siden altid. Det er ikke en trussel, for jeg forventer da egentlig bare, at I gør det...",[ 5.710679  -2.770224  -3.2393823],[9.9966300e-01 2.0732133e-04 1.2968543e-04]
483,neutral,positive,MISS,"Han havde mange talenter med ind i livet,men lystfiskeriet var hans største favorit.",[-3.4690359  2.1402376  1.9982978],[0.00195781 0.5343772  0.46366495]
484,positive,positive,TRUE,Holstebroer vandt to millioner kroner på kupon til en flad ti'er,[-3.8602347  -0.02920889  4.0899167 ],[3.4684717e-04 1.5993062e-02 9.8366010e-01]
