,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
376,negative,negative,TRUE,"Come on, statsminister. Det er under dit niveau. Det er jo ikke spørgsmålet om hvem der står for vurderingen. Spørgsmålet er, hvorfor du ikke vil indføre en ny ret til tidlig folkepension for nedslidte? #dkpol",[ 7.509262  -3.907333  -3.9450414],[9.9997842e-01 1.1010987e-05 1.0603511e-05]
377,negative,negative,TRUE,"Det virker bare liiiiidt for banalt, at aktionen blev forhindret, blot fordi terroristerne havde glemt at tjekke flyselskabets bagageregler for, hvor mange kg de måtte have med. Er det virkelig hele sandheden? #dronekrigeren",[ 7.398176  -3.7731214 -3.877011 ],[9.9997330e-01 1.4071997e-05 1.2683429e-05]
378,negative,negative,TRUE,"SURPRISE! Regeringen lyver hurtigere end en hest kan rende. IGEN! Den ""gode politiske håndværker"" viser endnu engang hvor bagvendt hans hænder er skruet på. Politikere kan man ikke stole på, slet ikke højrefløjens egopræsident.",[ 7.4447136 -4.524109  -3.0488958],[9.9996603e-01 6.3385755e-06 2.7712045e-05]
379,negative,negative,TRUE,"Virkelig? Gå lige ind i din nærmeste kirke, tag et billede af Jesus-figur og læg det op her. Så skal vi se om det ikke er en hvid person.",[ 4.4423985 -0.5433722 -4.3592334],[9.9306351e-01 6.7871013e-03 1.4944344e-04]
380,negative,negative,TRUE,vi kan da ikke beholde som den vissionære for dette land! Problemet er Mette ikke er væsentlig anderledes.,[ 7.2153873 -3.7419972 -3.6585171],[9.9996364e-01 1.7428209e-05 1.8945568e-05]
381,negative,negative,TRUE,Gid staten havde samme sanktionsmuligheder som #dbu og kunne uddele femcifrede bøder for hver eneste homofobiske tilråb som klovnekongen #rasmuspaludan kom med i offentligheden. Så kunne vi hurtigt ruinere ham og få stoppet mobberen over dem alle #stopmobning #fuckracisme #dkpol,[ 6.797367  -3.8480017 -3.000474 ],[9.9992061e-01 2.3808976e-05 5.5567034e-05]
382,positive,positive,TRUE,"Robert Smith teaser flere detaljer om nyt The Cure-album: »Det er fucking fantastisk«

Roskilde Festivaler-hovednavnet The Cure fik i weekenden en hæder af de helt store, da de blev tildelt en plads i ’Rock &amp; Roll Hall of Fame’, og frontmand Robert Smith…",[-3.2693694 -1.7638808  5.2972755],[1.9015097e-04 8.5688761e-04 9.9895298e-01]
383,negative,negative,TRUE,"Dårligt Photoshop-arbejde. Håret er ikke fritlagt ordentligt, så der er grimme hvide pletter langs hele kanten. Desuden har I ikke valgt et billede hvor han ser sur ud, så hele forsøget på at få ham til at ligne en vampyr falder igennem Det bliver kun til et 4-tal. #fv19",[ 7.0452323 -4.253221  -2.8372815],[9.99936581e-01 1.23912905e-05 5.10565151e-05]
384,positive,positive,TRUE,I dag har samlet flertal mod salg af kritisk infrastruktur og for stop til støtte til atomkraft. Måske jeg skulle gå på ferie lidt oftere... #dkgreen #dkpol,[-2.339451  -2.0798748  4.746449 ],[8.3521608e-04 1.0827585e-03 9.9808204e-01]
385,negative,negative,TRUE,"Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",[ 5.018712  -1.1671396 -4.0691137],[9.9783331e-01 2.0538880e-03 1.1278866e-04]
386,neutral,neutral,TRUE,"Spar rejseforsikringen, det er trods alt kun meget få der rammes af sygdom og ulykker på ferien #dkpol #dkmedier",[-2.024399   3.7042782 -2.2112575],[0.00323215 0.9940865  0.00268126]
387,neutral,negative,MISS,Ny betalingsring om Kbh ;-),[-3.1597068  2.0657394  0.4872664],[0.00443848 0.8253087  0.17025281]
388,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 6.6145597 -2.604323  -4.153044 ],[9.9987972e-01 9.9137498e-05 2.1068656e-05]
389,neutral,positive,MISS,"Ny udstilling i Aalborg Zoo: - Det skal gerne skræmme børnene Aalborg Zoo åbnede i weekenden op for en udstilling med dinosaurer. Det skal fascinere og skræmme, men Sophus på fem år er en hård negl.",[-2.0353773  3.5368385 -1.9680634],[0.00377236 0.99219257 0.00403504]
390,positive,positive,TRUE,"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",[-3.5355816 -3.8347673  7.96948  ],[1.0078767e-05 7.4726231e-06 9.9998248e-01]
391,positive,neutral,MISS,"Kære @USER, og - som det kan ses, så er der forsat en STOR opgave at løse i kampen mod #homofobi, alene i top 6 i #sldk, når kun halvdelen af klubberne i mesterskabsspillet bar 🏳️‍🌈 armbånd i den netop overstået spillerunde … #pladstilalle 🏳️‍🌈",[-2.8763568 -3.6867588  7.194078 ],[4.2309632e-05 1.8814218e-05 9.9993885e-01]
392,positive,positive,TRUE,"Kan berolige dig med, at det altid er Talisker-sæson her",[-4.097689  -1.3686904  5.4257536],[7.3030344e-05 1.1186459e-03 9.9880838e-01]
393,negative,negative,TRUE,"Jeg bliver så træt. Jeg gider egentlig ikke være en af dem der kører rundt i fortiden, men Serie A og Juventus gør det ufatteligt svært at lade være. Det er en skandale.",[ 7.5991473 -4.2626667 -3.67265  ],[9.999802e-01 7.054575e-06 1.272659e-05]
394,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 6.9453197 -2.9108584 -4.3963943],[9.9993563e-01 5.2418938e-05 1.1866654e-05]
395,positive,positive,TRUE,Det er så spot on som noget kan være,[-1.5988424 -4.080793   6.660935 ],[2.5864414e-04 2.1617483e-05 9.9971968e-01]
396,neutral,neutral,TRUE,Det kan du godt regne med. Vi kan maks beklage.,[-0.7381128  2.1262157 -1.6887693],[0.05284363 0.92673296 0.02042338]
397,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-3.3245199 -2.9355412  6.84724  ],[3.8231366e-05 5.6409313e-05 9.9990535e-01]
398,negative,negative,TRUE,"Kommentar fra Bjarke Oxlund: Brugen af nedsættende ord om homoseksuelle er en del af sportens jargon, og det skal der laves om på! [LINK]
#lgbtidk #dkpol #fodboldforalle",[ 3.116268   0.2406324 -3.6768131],[0.9456249  0.0533146  0.00106053]
399,neutral,neutral,TRUE,"(2. Runde) i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til 
+5 point til 
+4 point til 
+5 point til 
+4 point til",[-2.0059373  2.8520417 -1.3823693],[0.0075971  0.97823    0.01417293]
400,positive,positive,TRUE,"Sen udligning af Millwall mod Sheff U, og det betyder at Leeds kan gå 3 points foran, hvis de vinder Yorkshireopgøret mod Sheff W. Gad vide om Sheff W vil hjælpe bysbørnene her?
Og Ipswich er i 3. division 👍",[-3.2042415 -0.3171655  3.523363 ],[0.00117084 0.02100584 0.97782326]
401,positive,positive,TRUE,Møde for sommerhusejere: Begejstring i turistbranchen #sydfyn #fynsamtsavis,[-4.17379    1.2613158  2.8071678],[7.6554104e-04 1.7555170e-01 8.2368279e-01]
402,neutral,positive,MISS,Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen,[-3.0392869  3.8034062 -1.3315316],[0.00105985 0.9930934  0.00584676]
403,neutral,positive,MISS,Opkøb trækker Royal Unibrew op i første kvartal,[-2.2814093  3.7368944 -1.8583297],[0.00241892 0.9938883  0.00369286]
404,neutral,negative,MISS,“Forklædt” Fisker så #biffck på #Sydsiden: #sldk,[-1.8751448  3.7410398 -2.5038195],[0.00361831 0.99445206 0.00192964]
405,neutral,neutral,TRUE,Liveblog: Har Hobro en chance mod FC Midtjylland?,[-1.7837961  3.741339  -2.6037092],[0.00396258 0.994292   0.0017454 ]
406,neutral,negative,MISS,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[-0.81104803  1.6959453  -1.3320909 ],[0.07214023 0.8850156  0.04284415]
407,neutral,negative,MISS,"Point - men suspendering - tid på bænken - er IMO kun en fordel for den suspenderede. 
Lidt som at udsætte brexit, men igen - det er bare min mening.",[ 0.5231504  2.4864619 -3.5718164],[0.1228572  0.87509644 0.00204635]
408,negative,negative,TRUE,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",[ 5.789513  -4.2678795 -1.2609724],[9.9909091e-01 4.2828724e-05 8.6619973e-04]
409,negative,negative,TRUE,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[ 5.514268  -2.9941542 -2.405012 ],[9.9943477e-01 2.0164793e-04 3.6345847e-04]
410,neutral,neutral,TRUE,"Det er en spændende debat hvornår troværdighed og tillid er 'høj nok'. Men det er et faktum, og for perspektivets skyld væsentligt at huske, at tilliden til medierne i Danmark er høj sammenlignet med andre lande (Reuters Institute Digital News Report) #dkmedier",[-1.6471343  3.5735042 -2.4735508],[0.00536222 0.99229115 0.00234659]
411,negative,neutral,MISS,"Det er et brud på karmaloven at referere til Onkel Dannys Plads.
[LINK]
[LINK]",[ 6.811522  -3.0069923 -4.0359974],[9.9992609e-01 5.4430398e-05 1.9451376e-05]
412,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 6.989715  -3.3805141 -3.6459846],[9.9994457e-01 3.1350348e-05 2.4040861e-05]
413,negative,negative,TRUE,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[ 6.7815638 -3.4942813 -3.415485 ],[9.9992824e-01 3.4452936e-05 3.7277528e-05]
414,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år #lokalavisen #nyheder,[-2.0741525  3.6977167 -2.3186574],[0.00309674 0.9944781  0.00242503]
415,neutral,neutral,TRUE,"Så er der anden runde af præsidentvalg i Ukraine i dag. Komikeren Zelenskiy ser ud til at vinde ifølge meningsmålingerne. Det er dog stadig uklart, præcist hvad hans politik er - også efter debatten med den nuværende præsident sidste fredag.",[-0.61644804  3.3414903  -3.2951667 ],[0.01872031 0.97999454 0.00128517]
416,positive,positive,TRUE,"Vi starter i denne månede en kampagne imod solariet og dens mange bivirkninger, da vi ved at det er en meget hyppig grund til kræftarter såsom hudkræft og modermærkekræft.
vær venlig at del, for at sprede budskabet og hjælpe dine med mennesker",[-3.7340732 -0.8950623  4.8236346],[1.9139374e-04 3.2726112e-03 9.9653602e-01]
417,neutral,negative,MISS,"Gælder det også miljøkrav, så færre vil dø af forureningen fra dem?
#GroentValg",[-2.3856382  4.170157  -2.4302218],[0.00141791 0.99722606 0.00135608]
418,negative,negative,TRUE,På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,[ 2.058868    0.12635954 -2.457152  ],[0.8652637  0.12527683 0.00945945]
419,negative,negative,TRUE,"Til alle, der afviste, at DF's succes og andre partiers mainstreaming af DF's politik var en glidebane mod mere ekstreme synspunkters gennembrud:

Nye Borgerlige 
Rasmus Paludan.

#dkpol",[ 4.1405053 -1.8403313 -2.3798544],[0.99601597 0.00251664 0.00146727]
420,negative,negative,TRUE,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",[ 6.2582088 -2.385337  -4.1503024],[9.9979359e-01 1.7622438e-04 3.0168338e-05]
421,positive,positive,TRUE,RT @USER: Én ting: Wuhu!! Tillykke🇩🇰🇩🇰🇩🇰💪🏻💪🏻💪🏻😊😊😊,[-2.1431096 -4.2166586  7.264042 ],[8.2127000e-05 1.0326543e-05 9.9990749e-01]
422,positive,positive,TRUE,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹",[-3.8628252 -3.2623389  7.574125 ],[1.0789035e-05 1.9668456e-05 9.9996948e-01]
423,positive,neutral,MISS,Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,[-1.8265408 -4.0741606  6.7425337],[1.8984843e-04 2.0057565e-05 9.9979013e-01]
424,positive,positive,TRUE,"Kære og vennerne i @USER. Jeg håber, at I har et dejligt landsmøde. Glæder mig til valgkamp og mange andre vigtige projekter sammen med jer❤️💚 #dkpol",[-3.4212022 -3.917433   8.022167 ],[1.0720141e-05 6.5266468e-06 9.9998271e-01]
425,neutral,negative,MISS,"Og du har ikke et sagligt, veldokumenteret svar på Andreas’ spørgsmål tænker jeg?",[ 1.3806639  1.7179291 -3.6676126],[0.41536325 0.5819699  0.00266679]
426,negative,negative,TRUE,"Med @USER's sundhedsreform-aftale i dag, kan man godt tillade sig at genoplive dette gamle debatindlæg. 

Nærhedsfonden er fortsat gamle penge og tvivlsomme besparelser. Intet nyt under solen der #dkpol #dkøko",[ 7.5708714 -4.2534175 -3.5917547],[9.99978542e-01 7.32431590e-06 1.41946175e-05]
427,positive,positive,TRUE,"Tørke og uendelig solskin er godt til at solbadning, men knap så godt til at dyrke afgrøder på marken. Alt i alt et tilfredsstillende år på trods. Danish Agro årsregnskab #landbrug #dkbiz #danishagro
[LINK]",[-4.070523  -0.0353141  4.0208707],[3.0086131e-04 1.7015127e-02 9.8268396e-01]
428,positive,positive,TRUE,Hahahaaaaa. Jeg ELSKER at du bare gættede det.,[-2.3869028 -4.1464033  7.196495 ],[6.8857007e-05 1.1852413e-05 9.9991930e-01]
429,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-1.7240994  3.8368742 -2.834784 ],[0.00382548 0.99491477 0.00125986]
430,neutral,neutral,TRUE,Præcis. Se opfølgende Tweet fra mig,[-1.4111693  3.1686287 -2.4321327],[0.01011583 0.98623997 0.00364421]
431,positive,positive,TRUE,Der røg den fredag aften :-) tak,[-3.8474913 -3.3386197  7.6807914],[9.847348e-06 1.638020e-05 9.999738e-01]
432,positive,positive,TRUE,BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver.,[-3.722043   1.783223   1.8187755],[0.00199255 0.49013427 0.50787324]
433,neutral,neutral,TRUE,"⛹ Der er i dag følgende antal #basketball kampe, der vises direkte:

📺 2 på TV
💻 0 via Live Stream
#TV #dksport #dkbold #nbadk #nba

🔗",[-1.815975  3.807352 -2.637208],[0.00359391 0.9948251  0.00158092]
434,neutral,neutral,TRUE,"📅 Der bliver i dag sendt følgende kamp fra på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗",[-1.8892735  3.873596  -2.633823 ],[0.00312759 0.9953869  0.00148544]
435,positive,positive,TRUE,"#esportdk har virkelig vundet en plads i danskernes hjerter. Forhåbentlig betyder det, at vi ser flere piger/kvinder i sporten fremadrettet. 
Vores ligapartnere fra har taget en snak med Hedensted Esport, hvor de har gang i processen. 
Læs med:
[LINK]🙋‍♀️🤞",[-3.785232  -3.6479793  8.134971 ],[6.654505e-06 7.633503e-06 9.999857e-01]
436,negative,negative,TRUE,"Det er sjovt at 'udfra det vi ved', så må du i det ene tilfælde holde dig til myndighedernes definition, hvor du i det andet tilfælde (fordi det ikke passer ind i din dagsorden) vil det stik modsatte, nemlig underkende deres definition. Det *er* at modsige sig selv, Søren.",[ 7.34062  -3.953351 -3.721011],[9.99971867e-01 1.24473945e-05 1.57029899e-05]
437,negative,negative,TRUE,"""Syge og deres pårørende er ikke sikret en stemme,"" siger dir. i Danske Patienter om patientrådene i #sundhedsreform. @USER, fm. f. @USER: ""Ikke længere garanti for, at folk med komplekse behov bliver hørt."" #sundpol #dkpol
[LINK]",[ 6.5558696 -2.6486332 -4.271032 ],[9.9987948e-01 1.0057332e-04 1.9855650e-05]
438,neutral,negative,MISS,"Under Evt: “Vi skal lige drøfte, om det er ok at bruge fælleshaveredskaber uden at gøre dem rene bagefter”.",[-1.6203218  4.159432  -3.3333547],[3.0782514e-03 9.9636674e-01 5.5506447e-04]
439,negative,negative,TRUE,"Ligesom din tolkning er bekvæm..
Det er hårdt at skulle se i øjnene, at dem vi troede skulle passe på os, gør det modsatte. Det er børnelærdom at poliet beskytter os, derfor svært at tro når de ikke gør.",[ 7.5992913 -4.278332  -3.682651 ],[9.9998045e-01 6.9439266e-06 1.2598133e-05]
440,positive,positive,TRUE,"#BrøndbyLydLive 

Bs til der endnu ikke er udsolgt i Esbjerg på torsdag. Det er helligdag og de fleste har fri om fredagen.

Bå. Stemningen i torsdags. Lad det blive endnu vildere i dag.

Fisker: dejligt du holder din jyske accent herover i hovedstaden🙂",[-3.2766945 -4.0109806  7.958794 ],[1.3197166e-05 6.3326374e-06 9.9998045e-01]
441,positive,positive,TRUE,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",[-2.2720711 -3.451558   6.2927322],[1.9065358e-04 5.8613841e-05 9.9975067e-01]
442,neutral,positive,MISS,Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,[-1.3750708  2.3038392 -1.3700435],[0.0240337  0.9518115  0.02415483]
443,neutral,negative,MISS,"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",[ 0.44413966  2.1767676  -2.9990683 ],[0.14953364 0.84568703 0.00477939]
444,negative,negative,TRUE,Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,[ 7.4810553 -4.1265326 -3.5983138],[9.9997556e-01 9.0965787e-06 1.5426975e-05]
445,negative,negative,TRUE,"Hvor er det vildt, at det kan lade sig gøre! Nul skat er ikke ok, Amazon (og alle jer andre). Ikke et firma-mindset, jeg bryder mig om. #Amazon #ComingSoontoDK",[ 6.601774  -4.873758  -1.5690823],[9.9970692e-01 1.0377967e-05 2.8269287e-04]
446,negative,negative,TRUE,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",[ 7.5364733 -3.8700829 -4.0111637],[9.9997926e-01 1.1122095e-05 9.6586400e-06]
447,neutral,neutral,TRUE,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",[-1.0140285  3.419682  -2.8620508],[0.01170947 0.9864457  0.00184481]
448,negative,negative,TRUE,Gad vide hvem der står bag den donation... #dkpol #FuskOgHumbug,[ 5.669833  -1.7444112 -4.209993 ],[9.993467e-01 6.022137e-04 5.116376e-05]
449,negative,negative,TRUE,"Så hvis Allan K har haft adgang til AGFs data hele tiden, fordi han lige synes han skulle tage alt det med sig, så er det bare fjong?? Hvis det ovenikøbet er AGFs ejede konti, og en AaB-medarbejder bruger dem til at fremme AaBs virke, så er det da næsten AaB der begår spionage!?",[ 7.0846133 -3.6354504 -3.6685705],[9.9995661e-01 2.2096143e-05 2.1376321e-05]
450,positive,positive,TRUE,"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",[-3.3485672 -2.5214567  6.141882 ],[7.5551397e-05 1.7276348e-04 9.9975163e-01]
451,negative,neutral,MISS,Er det ikke noget med at fly kun må starte og lande fra baner der ligger i computeren?,[ 2.0780077  1.5344731 -4.260139 ],[0.63192767 0.36695543 0.00111698]
452,neutral,neutral,TRUE,Læser det rigtigt. Pointen er at hold kan overpræstere 1-2 sæsoner. Men ikke over tid. Helsingør ligger i dag hvor de skal økonomisk set,[-0.50571203  2.523494   -2.576121  ],[0.04585696 0.9483589  0.00578413]
453,neutral,neutral,TRUE,Pandaanlæg skal indvies med en panda-symfoni til en million kroner,[-1.9772297  3.5053942 -2.022992 ],[0.00412487 0.9919348  0.00394036]
454,neutral,neutral,TRUE,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",[-1.352626   3.4772003 -2.6673882],[0.00790778 0.9899687  0.00212354]
455,negative,neutral,MISS,"Ingen af delene er reelt væsentlige. Sagen er, at udenlandske investeringsfonde der alene har kapital, indtjening, finans og den slags fattige tanker, ikke skal overtage noget som helst kritisk infrastruktur her i landet. Det andet kan der arbejdes på.",[ 6.3017454 -2.2442877 -4.3119636],[9.9978119e-01 1.9427191e-04 2.4571400e-05]
456,neutral,positive,MISS,"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",[-3.0084434  3.1943338 -0.5913028],[0.00197498 0.975878   0.02214698]
457,negative,negative,TRUE,"Der er ingen grænser for hvad Radikale, DFH, Røde Kors og resten af 'flygtningelobbyen' gør i denne sag for at presse regeringen til at acceptere illegale indvandrere. At det går ud over børnene er trist, men det er jo forældrene, der ikke ønsker at rejse ud frivilligt.",[ 7.5688343 -4.250885  -3.5975604],[9.9997842e-01 7.3578640e-06 1.4141218e-05]
458,negative,negative,TRUE,"Tak til DF, for at indvie mig i den ædle kunst, at få penge til noget der ikke er behov for. 

Jeg: Kone, jeg vil have ny bil. Den koster kr. 377.000,-. 

Kone: Det får du ikke. 

Jeg: Nå, men så nøjes jeg med nye fælge til kr. 80.000,-",[ 7.4107347 -3.9745862 -3.8449137],[9.9997580e-01 1.1360765e-05 1.2933719e-05]
459,negative,negative,TRUE,"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",[ 7.305938  -3.837338  -3.6807065],[9.9996865e-01 1.4471815e-05 1.6925722e-05]
460,negative,negative,TRUE,"Som så ofte før, smykker regeringen sig med lånte fjer, når de forsøger at tage æren for den gode beslutning at lave et fælles lægevagtnummer. Men det er selvfølgelig heller ikke en god historie for dem, at det faktisk var regionernes aftale allerede. #dkpol #sundpol",[ 7.2196608 -4.0234966 -3.39305  ],[9.9996233e-01 1.3096114e-05 2.4600382e-05]
461,neutral,neutral,TRUE,Mere om at sætte lighedstegn mellem alderdom og dårlig opførsel ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩ #alderdom #Ghita,[-2.2734592  3.253976  -1.4561994],[0.00392523 0.9871869  0.00888784]
462,positive,positive,TRUE,"Da vi fik ham tilbudt sidste år til 7mil (mener jeg det var) det er jo ingenting for en målmand med hans kvaliteter.. det koster at blive mestre..! Min holdning er bare, klasse keeper..!",[-2.869177  -1.789126   5.0232615],[3.7300773e-04 1.0984446e-03 9.9852848e-01]
463,positive,neutral,MISS,RT @USER: Godt spørgsmål 😲,[-3.038258  -3.2014227  6.839366 ],[5.130515e-05 4.358125e-05 9.999051e-01]
464,positive,positive,TRUE,"Jeg elsker at se hvordan LA bruger den taxalovgivning, de selv har implementeret til at argumentere til fordel for Uber. 
I takt med at Konservative har tabt pusten, er det sgu dejligt at hvordan godsejermetaliteten stadig trives.",[ 0.9633956 -4.8395996  4.530809 ],[2.7451517e-02 8.2862367e-05 9.7246563e-01]
465,negative,negative,TRUE,"Verden er styret af Big Oil, Bog Pharma, Big Military og Big Banks, og hvis du er i tvivl om det, så også gælder det også Danmark, 

Nu senest hvis der skulle være nogen tvivl så har samtlige partier i Folketinget inklusive...",[ 6.600296  -3.1538117 -3.6123867],[9.9990523e-01 5.8050213e-05 3.6698395e-05]
466,negative,negative,TRUE,"Jeg må desværre melde mig enig med PM i denne her sag. Vi er simpelthen for dårlige til at hjælpe de der bliver syge af deres arbejde. Rent samfundsøkonomisk hænger det også dårligt sammen, at man ikke hjælper de syge og sender dem gennem et voksenbobningssystem.#sygdomssystem",[ 4.4308906 -1.0554184 -3.5188634],[9.9552429e-01 4.1245646e-03 3.5117017e-04]
467,positive,positive,TRUE,Det er en del af planen:),[-4.3125634 -0.5406382  4.7157526],[1.19327786e-04 5.18642599e-03 9.94694293e-01]
468,negative,negative,TRUE,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",[ 7.1992135 -4.1614656 -3.22703  ],[9.9995863e-01 1.1643983e-05 2.9642981e-05]
469,negative,negative,TRUE,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",[ 7.3960156 -4.2472143 -3.3551025],[9.9996972e-01 8.7780109e-06 2.1420803e-05]
470,neutral,neutral,TRUE,Aarestrup. Og Suzanne Brøgger.,[-2.754063    2.7318969  -0.39489666],[0.00395472 0.954196   0.04184932]
471,negative,negative,TRUE,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",[ 7.4299264 -4.1031394 -3.686811 ],[9.9997532e-01 9.8003693e-06 1.4861121e-05]
472,neutral,neutral,TRUE,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[-2.6018462  3.4605062 -1.4433918],[0.00230644 0.9903476  0.00734601]
473,neutral,neutral,TRUE,Ja men akutklinikker er trods alt en vigtig del af et lokalt hospital.,[-0.9989649  3.5604048 -3.155531 ],[0.01034779 0.9884548  0.00119747]
474,positive,positive,TRUE,"Siden 'Date mig nøgen' blev tilgængeligt på nettet, har Lene Stockholm fået flere henvendelser fra interesserede mænd. 💕

[LINK]",[-4.194035  -1.5558183  5.7878947],[4.6195768e-05 6.4619741e-04 9.9930763e-01]
475,positive,neutral,MISS,"Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",[-3.9922965  1.46481    2.2442446],[0.00133957 0.31402054 0.68463993]
476,negative,negative,TRUE,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",[ 6.8219457 -2.6855433 -4.467608 ],[9.9991322e-01 7.4286894e-05 1.2501769e-05]
477,positive,negative,MISS,Præcis... Det er jo FREDENS religion😏,[-2.5843236  0.8687465  1.1996577],[0.01305686 0.41256094 0.5743822 ]
478,neutral,positive,MISS,"Ja selvfølgelig, men syntes egentlig heller ikke vi er for dyre. Overhovedet ikke hvis man ser på de hold som ligger op af os. Så syntes egentlig vi er rimelige. Var vi nok ikke efter NPF, men i det nye år. Os med vores gamle lineup",[-1.9673731  2.8787043 -1.3874917],[0.00769076 0.9785749  0.01373436]
