,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
387,neutral,negative,MISS,Ny betalingsring om Kbh ;-),[-2.2828486  4.6517634 -2.0957706],[9.714146e-04 9.978574e-01 1.171256e-03]
388,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 6.5866337 -2.297901  -2.8803537],[9.997842e-01 1.384847e-04 7.734741e-05]
389,positive,positive,TRUE,"Ny udstilling i Aalborg Zoo: - Det skal gerne skræmme børnene Aalborg Zoo åbnede i weekenden op for en udstilling med dinosaurer. Det skal fascinere og skræmme, men Sophus på fem år er en hård negl.",[-2.6736257   0.09568799  3.2630897 ],[0.00252757 0.04030892 0.9571635 ]
390,positive,positive,TRUE,"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",[-3.1816738 -2.4460468  6.721636 ],[5.00011665e-05 1.04341954e-04 9.99845624e-01]
391,neutral,neutral,TRUE,"Kære @USER, og - som det kan ses, så er der forsat en STOR opgave at løse i kampen mod #homofobi, alene i top 6 i #sldk, når kun halvdelen af klubberne i mesterskabsspillet bar 🏳️‍🌈 armbånd i den netop overstået spillerunde … #pladstilalle 🏳️‍🌈",[-0.8325613  1.6592596 -0.4827998],[0.06895607 0.8332139  0.09782998]
392,neutral,positive,MISS,"Kan berolige dig med, at det altid er Talisker-sæson her",[-2.14626    2.665644  -0.3471499],[0.00769173 0.9458174  0.04649086]
393,negative,negative,TRUE,"Jeg bliver så træt. Jeg gider egentlig ikke være en af dem der kører rundt i fortiden, men Serie A og Juventus gør det ufatteligt svært at lade være. Det er en skandale.",[ 6.6231155 -2.5012386 -2.7408783],[9.9980539e-01 1.0895791e-04 8.5740241e-05]
394,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 6.1611648 -1.6972047 -3.0390546],[9.9951279e-01 3.8631531e-04 1.0096804e-04]
395,positive,positive,TRUE,Det er så spot on som noget kan være,[-3.0135257 -2.5815396  6.714061 ],[5.9606966e-05 9.1813403e-05 9.9984860e-01]
396,neutral,neutral,TRUE,Det kan du godt regne med. Vi kan maks beklage.,[-2.6127796  5.9363074 -3.0997713],[1.9366121e-04 9.9968731e-01 1.1899950e-04]
397,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-2.9269862 -2.4644122  6.454126 ],[8.4283012e-05 1.3385463e-04 9.9978191e-01]
398,negative,negative,TRUE,"Kommentar fra Bjarke Oxlund: Brugen af nedsættende ord om homoseksuelle er en del af sportens jargon, og det skal der laves om på! [LINK]
#lgbtidk #dkpol #fodboldforalle",[ 2.7149448  1.8662673 -3.4675534],[0.6992783  0.29927748 0.00144419]
399,neutral,neutral,TRUE,"(2. Runde) i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til 
+5 point til 
+4 point til 
+5 point til 
+4 point til",[-2.8275363  4.4856777 -1.3912708],[6.6436542e-04 9.9654204e-01 2.7936334e-03]
400,positive,positive,TRUE,"Sen udligning af Millwall mod Sheff U, og det betyder at Leeds kan gå 3 points foran, hvis de vinder Yorkshireopgøret mod Sheff W. Gad vide om Sheff W vil hjælpe bysbørnene her?
Og Ipswich er i 3. division 👍",[-2.7143767  1.2198187  1.9985539],[0.00611624 0.3126684  0.6812153 ]
401,positive,positive,TRUE,Møde for sommerhusejere: Begejstring i turistbranchen #sydfyn #fynsamtsavis,[-3.1253238 -1.0064378  5.0835013],[2.7155122e-04 2.2598119e-03 9.9746859e-01]
402,neutral,positive,MISS,Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen,[-3.6143987  5.7903395 -2.0641277],[8.2294311e-05 9.9952984e-01 3.8783223e-04]
403,neutral,positive,MISS,Opkøb trækker Royal Unibrew op i første kvartal,[-3.4865036  5.9880357 -2.3860986],[7.6758508e-05 9.9969256e-01 2.3068865e-04]
404,positive,negative,MISS,“Forklædt” Fisker så #biffck på #Sydsiden: #sldk,[-3.0253508  1.4891155  1.9542291],[0.00420624 0.3841508  0.611643  ]
405,neutral,neutral,TRUE,Liveblog: Har Hobro en chance mod FC Midtjylland?,[-3.5158632  6.2383046 -2.6272423],[5.8040659e-05 9.9980086e-01 1.4114169e-04]
406,positive,negative,MISS,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[-1.6381383 -1.8350731  4.196199 ],[0.00290986 0.0023897  0.99470043]
407,neutral,negative,MISS,"Point - men suspendering - tid på bænken - er IMO kun en fordel for den suspenderede. 
Lidt som at udsætte brexit, men igen - det er bare min mening.",[-2.8023481  5.998802  -2.9335525],[1.5051723e-04 9.9971741e-01 1.3200939e-04]
408,negative,negative,TRUE,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",[ 2.1796448 -2.160613   0.5829591],[0.8226391  0.0107216  0.16663934]
409,positive,negative,MISS,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[-2.8389218 -1.8488178  5.627773 ],[2.1019581e-04 5.6574517e-04 9.9922407e-01]
410,neutral,neutral,TRUE,"Det er en spændende debat hvornår troværdighed og tillid er 'høj nok'. Men det er et faktum, og for perspektivets skyld væsentligt at huske, at tilliden til medierne i Danmark er høj sammenlignet med andre lande (Reuters Institute Digital News Report) #dkmedier",[-2.6783075  5.2673416 -2.3529365],[3.5390098e-04 9.9915612e-01 4.8999145e-04]
411,negative,neutral,MISS,"Det er et brud på karmaloven at referere til Onkel Dannys Plads.
[LINK]
[LINK]",[ 4.9462004 -0.306611  -3.2400281],[9.9451894e-01 5.2041048e-03 2.7693578e-04]
412,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 5.967115  -2.381123  -2.3626769],[9.9952209e-01 2.3670022e-04 2.4110691e-04]
413,negative,negative,TRUE,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[ 2.8923519  1.9487373 -3.6492658],[0.7190827  0.27988023 0.00103703]
414,neutral,neutral,TRUE,Antallet af rygere stiger for første gang i 20 år #lokalavisen #nyheder,[-0.38081735  2.9725218  -2.0825386 ],[0.03357909 0.9602971  0.0061238 ]
415,neutral,neutral,TRUE,"Så er der anden runde af præsidentvalg i Ukraine i dag. Komikeren Zelenskiy ser ud til at vinde ifølge meningsmålingerne. Det er dog stadig uklart, præcist hvad hans politik er - også efter debatten med den nuværende præsident sidste fredag.",[-3.058552   6.1997523 -2.9714034],[9.5297793e-05 9.9980074e-01 1.0397550e-04]
416,positive,positive,TRUE,"Vi starter i denne månede en kampagne imod solariet og dens mange bivirkninger, da vi ved at det er en meget hyppig grund til kræftarter såsom hudkræft og modermærkekræft.
vær venlig at del, for at sprede budskabet og hjælpe dine med mennesker",[-2.9815893 -2.365162   6.390811 ],[8.5018393e-05 1.5747949e-04 9.9975747e-01]
417,neutral,negative,MISS,"Gælder det også miljøkrav, så færre vil dø af forureningen fra dem?
#GroentValg",[-2.2674448  4.5937543 -2.0404198],[0.00104519 0.9976433  0.00131157]
418,negative,negative,TRUE,På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,[ 5.9899697 -1.3663044 -3.1788967],[9.9925774e-01 6.3809933e-04 1.0415726e-04]
419,negative,negative,TRUE,"Til alle, der afviste, at DF's succes og andre partiers mainstreaming af DF's politik var en glidebane mod mere ekstreme synspunkters gennembrud:

Nye Borgerlige 
Rasmus Paludan.

#dkpol",[ 5.54956   -1.4140828 -2.8419137],[9.9882895e-01 9.4453787e-04 2.2652719e-04]
420,negative,negative,TRUE,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",[ 6.4313946 -2.3416255 -2.764885 ],[9.9974376e-01 1.5481557e-04 1.0139003e-04]
421,positive,positive,TRUE,RT @USER: Én ting: Wuhu!! Tillykke🇩🇰🇩🇰🇩🇰💪🏻💪🏻💪🏻😊😊😊,[-2.8921254 -2.9296389  6.859943 ],[5.8167559e-05 5.6025954e-05 9.9988580e-01]
422,positive,positive,TRUE,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹",[-2.744169  -2.8009415  6.5491476],[9.2020797e-05 8.6942106e-05 9.9982101e-01]
423,positive,neutral,MISS,Og her gik man og troede at elskede når afgjorde tabellen med en sidste øjebliks scoring... #sldk,[-1.4015684 -1.1987531  3.2250974],[0.00957875 0.0117325  0.9786887 ]
424,positive,positive,TRUE,"Kære og vennerne i @USER. Jeg håber, at I har et dejligt landsmøde. Glæder mig til valgkamp og mange andre vigtige projekter sammen med jer❤️💚 #dkpol",[-3.0522025 -2.7285397  6.8787117],[4.8641683e-05 6.7231609e-05 9.9988413e-01]
425,negative,negative,TRUE,"Og du har ikke et sagligt, veldokumenteret svar på Andreas’ spørgsmål tænker jeg?",[ 5.836451  -1.1628954 -3.1745262],[9.9896657e-01 9.1153494e-04 1.2193643e-04]
426,negative,negative,TRUE,"Med @USER's sundhedsreform-aftale i dag, kan man godt tillade sig at genoplive dette gamle debatindlæg. 

Nærhedsfonden er fortsat gamle penge og tvivlsomme besparelser. Intet nyt under solen der #dkpol #dkøko",[ 5.040029  -1.3220124 -2.581883 ],[9.9778950e-01 1.7220249e-03 4.8852258e-04]
427,positive,positive,TRUE,"Tørke og uendelig solskin er godt til at solbadning, men knap så godt til at dyrke afgrøder på marken. Alt i alt et tilfredsstillende år på trods. Danish Agro årsregnskab #landbrug #dkbiz #danishagro
[LINK]",[-2.624791   0.7693791  2.4156783],[0.00539571 0.16073775 0.83386654]
428,negative,positive,MISS,Hahahaaaaa. Jeg ELSKER at du bare gættede det.,[ 6.0438585 -2.3776946 -2.3685446],[9.9955803e-01 2.1997542e-04 2.2199734e-04]
429,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-2.6764703  6.2448983 -3.3269136],[1.3347829e-04 9.9979693e-01 6.9650909e-05]
430,neutral,neutral,TRUE,Præcis. Se opfølgende Tweet fra mig,[-3.4194748  5.3960676 -1.8340449],[1.4827904e-04 9.9912792e-01 7.2380755e-04]
431,neutral,positive,MISS,Der røg den fredag aften :-) tak,[-1.5690444  1.3423568  0.512336 ],[0.03649893 0.6709429  0.2925581 ]
432,neutral,positive,MISS,BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver.,[-3.405797   4.753596  -1.2405604],[2.8524312e-04 9.9722844e-01 2.4863696e-03]
433,neutral,neutral,TRUE,"⛹ Der er i dag følgende antal #basketball kampe, der vises direkte:

📺 2 på TV
💻 0 via Live Stream
#TV #dksport #dkbold #nbadk #nba

🔗",[-2.934075   6.0747128 -2.9008596],[1.2229959e-04 9.9975127e-01 1.2643005e-04]
434,neutral,neutral,TRUE,"📅 Der bliver i dag sendt følgende kamp fra på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗",[-3.2242856  6.1409736 -2.6957452],[8.5628701e-05 9.9976915e-01 1.4526521e-04]
435,positive,positive,TRUE,"#esportdk har virkelig vundet en plads i danskernes hjerter. Forhåbentlig betyder det, at vi ser flere piger/kvinder i sporten fremadrettet. 
Vores ligapartnere fra har taget en snak med Hedensted Esport, hvor de har gang i processen. 
Læs med:
[LINK]🙋‍♀️🤞",[-3.1341379 -2.146717   6.3376637],[7.6970726e-05 2.0661272e-04 9.9971634e-01]
436,negative,negative,TRUE,"Det er sjovt at 'udfra det vi ved', så må du i det ene tilfælde holde dig til myndighedernes definition, hvor du i det andet tilfælde (fordi det ikke passer ind i din dagsorden) vil det stik modsatte, nemlig underkende deres definition. Det *er* at modsige sig selv, Søren.",[ 6.5976543 -1.9964192 -3.144951 ],[9.9975604e-01 1.8515499e-04 5.8713013e-05]
437,negative,negative,TRUE,"""Syge og deres pårørende er ikke sikret en stemme,"" siger dir. i Danske Patienter om patientrådene i #sundhedsreform. @USER, fm. f. @USER: ""Ikke længere garanti for, at folk med komplekse behov bliver hørt."" #sundpol #dkpol
[LINK]",[ 2.7971985   0.99472815 -2.6231172 ],[0.85520023 0.14101486 0.0037849 ]
438,neutral,negative,MISS,"Under Evt: “Vi skal lige drøfte, om det er ok at bruge fælleshaveredskaber uden at gøre dem rene bagefter”.",[-0.94816566  4.8547807  -3.4400702 ],[3.0088145e-03 9.9674231e-01 2.4898589e-04]
439,negative,negative,TRUE,"Ligesom din tolkning er bekvæm..
Det er hårdt at skulle se i øjnene, at dem vi troede skulle passe på os, gør det modsatte. Det er børnelærdom at poliet beskytter os, derfor svært at tro når de ikke gør.",[ 6.616807  -2.2606926 -2.9323134],[9.9978930e-01 1.3946313e-04 7.1248935e-05]
440,positive,positive,TRUE,"#BrøndbyLydLive 

Bs til der endnu ikke er udsolgt i Esbjerg på torsdag. Det er helligdag og de fleste har fri om fredagen.

Bå. Stemningen i torsdags. Lad det blive endnu vildere i dag.

Fisker: dejligt du holder din jyske accent herover i hovedstaden🙂",[-3.0342233 -2.7660542  6.8859205],[4.916849e-05 6.429118e-05 9.998865e-01]
441,positive,positive,TRUE,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",[-2.9077764 -2.7536974  6.7506595],[6.3875530e-05 7.4516145e-05 9.9986160e-01]
442,neutral,positive,MISS,Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,[-1.5391452  4.6281486 -2.6846225],[2.0911240e-03 9.9724376e-01 6.6512811e-04]
443,neutral,negative,MISS,"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",[ 1.2150223  2.5733588 -2.907346 ],[0.20383523 0.79286146 0.00330337]
444,negative,negative,TRUE,Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,[ 6.813511 -2.417628 -2.936773],[9.9984372e-01 9.7926299e-05 5.8268997e-05]
445,negative,negative,TRUE,"Hvor er det vildt, at det kan lade sig gøre! Nul skat er ikke ok, Amazon (og alle jer andre). Ikke et firma-mindset, jeg bryder mig om. #Amazon #ComingSoontoDK",[ 5.822014  -2.4667363 -2.2363272],[9.9943250e-01 2.5118591e-04 3.1627176e-04]
446,negative,negative,TRUE,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",[ 6.3908    -2.3577602 -2.7235353],[9.9973136e-01 1.5864706e-04 1.1004692e-04]
447,neutral,neutral,TRUE,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",[-1.3352683  5.755123  -3.8897278],[8.3232427e-04 9.9910307e-01 6.4700085e-05]
448,neutral,negative,MISS,Gad vide hvem der står bag den donation... #dkpol #FuskOgHumbug,[ 0.3511007  3.2921352 -2.8698463],[0.05006172 0.94794    0.00199833]
449,negative,negative,TRUE,"Så hvis Allan K har haft adgang til AGFs data hele tiden, fordi han lige synes han skulle tage alt det med sig, så er det bare fjong?? Hvis det ovenikøbet er AGFs ejede konti, og en AaB-medarbejder bruger dem til at fremme AaBs virke, så er det da næsten AaB der begår spionage!?",[ 6.579146  -2.1769118 -2.994109 ],[9.9977297e-01 1.5746856e-04 6.9548820e-05]
450,positive,positive,TRUE,"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",[-2.7848272 -1.0470737  4.7173266],[5.4986583e-04 3.1257444e-03 9.9632436e-01]
451,negative,neutral,MISS,Er det ikke noget med at fly kun må starte og lande fra baner der ligger i computeren?,[ 3.078927   1.7986007 -3.5989666],[0.78173554 0.21728073 0.00098376]
452,neutral,neutral,TRUE,Læser det rigtigt. Pointen er at hold kan overpræstere 1-2 sæsoner. Men ikke over tid. Helsingør ligger i dag hvor de skal økonomisk set,[-2.4007952  5.429344  -2.720695 ],[3.972975e-04 9.993142e-01 2.885259e-04]
453,neutral,neutral,TRUE,Pandaanlæg skal indvies med en panda-symfoni til en million kroner,[-3.4516983  5.851131  -2.2587578],[9.1130190e-05 9.9960846e-01 3.0043453e-04]
454,neutral,neutral,TRUE,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",[-3.035465   6.102179  -2.9158506],[1.0751582e-04 9.9977130e-01 1.2117693e-04]
455,negative,neutral,MISS,"Ingen af delene er reelt væsentlige. Sagen er, at udenlandske investeringsfonde der alene har kapital, indtjening, finans og den slags fattige tanker, ikke skal overtage noget som helst kritisk infrastruktur her i landet. Det andet kan der arbejdes på.",[ 4.777859   -0.28916383 -3.1399314 ],[9.9337876e-01 6.2594274e-03 3.6179469e-04]
456,neutral,positive,MISS,"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",[-1.458226   3.8023515 -1.9398894],[0.00514906 0.99167013 0.00318085]
457,negative,negative,TRUE,"Der er ingen grænser for hvad Radikale, DFH, Røde Kors og resten af 'flygtningelobbyen' gør i denne sag for at presse regeringen til at acceptere illegale indvandrere. At det går ud over børnene er trist, men det er jo forældrene, der ikke ønsker at rejse ud frivilligt.",[ 6.5594807 -2.4047265 -2.7866595],[9.9978489e-01 1.2787954e-04 8.7282984e-05]
458,negative,negative,TRUE,"Tak til DF, for at indvie mig i den ædle kunst, at få penge til noget der ikke er behov for. 

Jeg: Kone, jeg vil have ny bil. Den koster kr. 377.000,-. 

Kone: Det får du ikke. 

Jeg: Nå, men så nøjes jeg med nye fælge til kr. 80.000,-",[ 6.0971947 -2.32961   -2.5327933],[9.9960262e-01 2.1883291e-04 1.7859584e-04]
459,negative,negative,TRUE,"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",[ 6.6007643 -2.335184  -2.8565295],[9.9979037e-01 1.3154546e-04 7.8101351e-05]
460,negative,negative,TRUE,"Som så ofte før, smykker regeringen sig med lånte fjer, når de forsøger at tage æren for den gode beslutning at lave et fælles lægevagtnummer. Men det er selvfølgelig heller ikke en god historie for dem, at det faktisk var regionernes aftale allerede. #dkpol #sundpol",[ 5.2619047 -1.6357316 -2.4516714],[9.9854529e-01 1.0087007e-03 4.4607115e-04]
461,neutral,neutral,TRUE,Mere om at sætte lighedstegn mellem alderdom og dårlig opførsel ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩ #alderdom #Ghita,[-2.0272524  5.678853  -3.2561896],[4.4980933e-04 9.9941862e-01 1.3161573e-04]
462,positive,positive,TRUE,"Da vi fik ham tilbudt sidste år til 7mil (mener jeg det var) det er jo ingenting for en målmand med hans kvaliteter.. det koster at blive mestre..! Min holdning er bare, klasse keeper..!",[-1.1367726   0.43940386  1.1653558 ],[0.06316376 0.30548698 0.6313492 ]
463,positive,neutral,MISS,RT @USER: Godt spørgsmål 😲,[-2.9886167 -2.7766137  6.8545575],[5.3102176e-05 6.5642322e-05 9.9988127e-01]
464,positive,positive,TRUE,"Jeg elsker at se hvordan LA bruger den taxalovgivning, de selv har implementeret til at argumentere til fordel for Uber. 
I takt med at Konservative har tabt pusten, er det sgu dejligt at hvordan godsejermetaliteten stadig trives.",[-2.5669382 -2.849589   6.3890224],[1.2893703e-04 9.7190525e-05 9.9977392e-01]
465,negative,negative,TRUE,"Verden er styret af Big Oil, Bog Pharma, Big Military og Big Banks, og hvis du er i tvivl om det, så også gælder det også Danmark, 

Nu senest hvis der skulle være nogen tvivl så har samtlige partier i Folketinget inklusive...",[ 4.3769836 -1.5073894 -1.9189732],[0.995395   0.00276978 0.00183525]
466,negative,negative,TRUE,"Jeg må desværre melde mig enig med PM i denne her sag. Vi er simpelthen for dårlige til at hjælpe de der bliver syge af deres arbejde. Rent samfundsøkonomisk hænger det også dårligt sammen, at man ikke hjælper de syge og sender dem gennem et voksenbobningssystem.#sygdomssystem",[ 6.141023  -2.057921  -2.7995136],[9.9959427e-01 2.7483216e-04 1.3091762e-04]
467,neutral,positive,MISS,Det er en del af planen:),[-2.799894   4.402887  -1.4536476],[7.4183790e-04 9.9640733e-01 2.8508629e-03]
468,negative,negative,TRUE,"Tomme slogans uha, nok ikke lige det rette at komme fra en i din stilling når man tænker på hvem du arbejder for.
#dkpol #dkmedier",[ 6.42733   -2.1891866 -2.8646991],[9.9972683e-01 1.8104060e-04 9.2130678e-05]
469,negative,negative,TRUE,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",[ 6.572112  -1.9987973 -3.1384916],[9.9974984e-01 1.8949278e-04 6.0621926e-05]
470,neutral,neutral,TRUE,Aarestrup. Og Suzanne Brøgger.,[-2.6027586  5.002626  -2.0950606],[4.9710518e-04 9.9867684e-01 8.2592160e-04]
471,negative,negative,TRUE,"Det ændrer jo ikke ved at du også er hadsk i din fremstilling af RP. Objektiviserer ham som et objekt der skal lægges for had, har du tænkt over det?",[ 6.1055427 -1.9056771 -2.8428545],[9.9953854e-01 3.3156670e-04 1.2988537e-04]
472,negative,neutral,MISS,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[ 2.7019513  -2.2392585   0.17472416],[0.919941   0.00657385 0.07348508]
473,neutral,neutral,TRUE,Ja men akutklinikker er trods alt en vigtig del af et lokalt hospital.,[-3.2075398  5.5350337 -2.1876254],[1.5954640e-04 9.9939811e-01 4.4241545e-04]
474,neutral,positive,MISS,"Siden 'Date mig nøgen' blev tilgængeligt på nettet, har Lene Stockholm fået flere henvendelser fra interesserede mænd. 💕

[LINK]",[-2.185975    2.405472    0.08091517],[0.00915027 0.9025556  0.08829411]
475,neutral,neutral,TRUE,"Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",[-3.5302007  6.4619684 -2.7994564],[4.5750396e-05 9.9985921e-01 9.5006457e-05]
476,negative,negative,TRUE,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",[ 6.310643  -2.0174232 -2.934418 ],[9.9966192e-01 2.4155725e-04 9.6554875e-05]
477,neutral,negative,MISS,Præcis... Det er jo FREDENS religion😏,[-2.5261204   3.547966   -0.78972477],[0.00226691 0.9848643  0.01286889]
478,neutral,positive,MISS,"Ja selvfølgelig, men syntes egentlig heller ikke vi er for dyre. Overhovedet ikke hvis man ser på de hold som ligger op af os. Så syntes egentlig vi er rimelige. Var vi nok ikke efter NPF, men i det nye år. Os med vores gamle lineup",[-2.4202085   1.9073594   0.87196153],[0.00964683 0.73084205 0.25951114]
479,positive,positive,TRUE,"Esporten tordner frem i idrætsforeningerne i DGI 💪 
Nye medlemstal viser 68 nye foreninger og 2807 nye medlemmer. Vi er glade for, at flere vil være en del af fællesskabet! 

#idrætspol #dkcivil #dkpol

[LINK]",[-3.127864  -2.6091914  6.843735 ],[4.6701945e-05 7.8449782e-05 9.9987483e-01]
480,neutral,neutral,TRUE,Region genindkalder 2600 til undersøgelse for tarmkræft,[-3.5529997  6.171353  -2.5248997],[5.9795511e-05 9.9977297e-01 1.6717323e-04]
481,negative,neutral,MISS,"Er det fordi, det er for småt, og du ikke kan zoome?",[ 2.1591532  2.071292  -3.2417362],[0.5207248 0.4769255 0.0023498]
482,negative,negative,TRUE,"I har nu 24 timer til at trække jeres forsøg på at stække den frie presse tilbage ellers dropper jeg mit medlemsskab, som jeg har haft siden altid. Det er ikke en trussel, for jeg forventer da egentlig bare, at I gør det...",[ 6.286768  -2.2352889 -2.7217433],[9.9967873e-01 1.9896575e-04 1.2232453e-04]
483,positive,positive,TRUE,"Han havde mange talenter med ind i livet,men lystfiskeriet var hans største favorit.",[-2.9221048 -1.8773775  5.768886 ],[1.6798495e-04 4.7751772e-04 9.9935454e-01]
484,positive,positive,TRUE,Holstebroer vandt to millioner kroner på kupon til en flad ti'er,[-2.9629333  -0.88086456  4.7237415 ],[4.5700956e-04 3.6656947e-03 9.9587727e-01]
485,neutral,neutral,TRUE,For en god ordens skyld udtaler Britt Bager sig heller ikke om ting der sker før et valg. Så der er altså balance i regnskabet.,[-1.3534849  5.7100973 -3.8270059],[8.549139e-04 9.990730e-01 7.205859e-05]
486,negative,negative,TRUE,Er det så gratis?!?!,[ 2.5872514  -1.8257284  -0.11060169],[0.9263814  0.01122683 0.06239174]
487,positive,positive,TRUE,"Kan man overhovedet gøre beton interessant for børn &amp; unge? Ja, selvfølgelig! giver gode råd til eksperter i vores skolebesøgsordning Book en ekspert. Tak til for at lægge lokaler til &amp; skønt m deltagere fra bla",[-3.0046444 -2.69138    6.759789 ],[5.7451532e-05 7.8586942e-05 9.9986398e-01]
488,positive,neutral,MISS,"Ved et par lejligheder er det lykkedes holdet at stille sig ned og bevare den defensive form og ro mod en stærk modstander (Napoli senest, ude mod Spurs, hjemme mod Chelsea). Spørgmålet er, om der, på dette tidspunkt af sæsonen, er tid/råd til at spille på modstan. præmisser.",[-2.8908544  -0.49361438  4.19012   ],[8.325566e-04 9.152125e-03 9.900153e-01]
489,negative,negative,TRUE,"Børnepsykolog Margrethe Brun Hansen om klimaangste børn: “det smukke ved børn er, at når de voksne ikke leverer, så tager de over”. Det ser man nu med skolestrejkerne - man sådan bør det jo ikke være. Det er os voksne og #dkpol, der skal løse problemet og give håb #dkgreen",[ 2.9995143 -0.9270198 -1.2608018],[0.9672773  0.01906685 0.01365587]
490,negative,negative,TRUE,"Så lukker Cykelplanen, og der er spildt nogle millioner. Ved godt, at det er let at sige, men jeg synes, at vi har ser et initiativ blandt mange, som vi cyklister ikke har efterspurgt. Jeg efterspørger forbedringer, så jeg ikke så ofte skal sænke hastigheden. #dktrp #cykelpol",[ 4.2495484 -2.2752197 -1.2047695],[0.9942883  0.00145828 0.00425336]
